Date,Observed,"10,1,0+t","10,1,0+None","8,1,2+t","10,1,1+t","8,1,2+None","10,1,1+None","9,1,2+t","4,1,8+t","9,1,2+None","9,1,1+t","4,1,8+None","9,1,1+None","4,1,6+t","9,1,0+t","9,1,0+None","9,1,3+t","10,1,2+t","9,1,3+None","2,1,5+t","2,1,5+None","10,1,2+None","4,1,5+t","0,1,10+t","4,1,5+None","0,1,10+None","4,1,9+None","2,1,6+None","1,1,10+t","2,1,9+t","6,1,2+None","2,1,9+None","10,1,3+None","1,1,10+None","2,2,6+None","2,1,8+t","2,1,8+None","3,1,9+t","3,1,8+t","3,1,9+None","2,1,10+t","1,1,9+t","1,1,9+None","3,1,8+None","0,1,9+None","0,1,9+t","2,2,8+None","3,1,10+t","8,1,1+t","6,1,1+t","6,1,1+None"
2023-11-08,363.200012,350.84510811712653,350.4064285908011,351.10624692810495,350.8870477681892,350.6240486506902,350.40586215299754,350.9212617534888,350.7057877120402,350.44059544416126,351.2082373249589,350.2359777056452,350.76837554227643,351.05143985766483,351.65276726473735,351.2181508055763,350.9623837834789,350.88691121635156,350.5085541038916,351.8350573413138,351.33014297353253,350.4048574510431,352.49752990411696,350.70762647626583,351.9650349894305,350.2897567459306,350.11684770289025,350.826364765061,350.7651235384116,351.0004950279786,350.9870784441408,350.53514013738743,350.400220182197,350.3248990821014,351.92695630369843,351.304303952905,350.83078287117837,351.11202277872354,351.24385413002335,350.6702329959181,350.7733530110012,351.34772755764357,350.9182420024731,350.7770020538003,351.48792960127423,351.912790701222,351.48113870861937,350.9978636808541,351.4763196060705,351.5369590021486,351.05747666633033
2023-11-09,360.690002,351.4659133072246,350.8702596615076,351.0604842857242,351.1805059657796,350.40730114325385,350.5779449052845,351.3991638377056,350.6047423962342,350.7917438731317,351.5505559217913,349.9658845243235,350.9786020913932,351.05908713330587,351.45445302682697,350.8959314650727,351.45124983103574,351.1745191881573,350.86667193530104,351.92767861322176,351.2542551315409,350.5438809421822,352.4639705517301,351.3186905965804,351.75528913649555,350.74268164558407,350.01982987262824,350.75353823577535,351.052278305325,351.5004841840729,350.8278417851832,350.92740893160317,350.5053867148372,350.50273834767967,352.0420366311638,351.04518576104476,350.4186259139115,351.46557528361416,351.2975421745107,350.8986943217862,351.06382800791596,351.5666913664574,351.0137151729169,350.67992808933127,351.00359028933076,351.5499056748296,351.69214651242066,351.49946233721863,351.2244137924401,351.43118472503636,350.7856035294661
2023-11-10,369.670013,352.4527505544569,351.72604079861316,351.8393047025918,352.4187693738253,351.01453213035177,351.66349237524616,352.1458366629209,351.9269290037971,351.37299155799764,352.513316750473,351.10952713573454,351.81235849884854,352.2818127288284,352.6405060369057,351.9526816774053,352.40057989491663,352.4219149621364,351.6757014874824,352.7760733139643,351.9272907475784,351.68082405770883,353.6123128593148,352.20657404992573,352.7193474760205,351.4995227598832,351.472959411177,351.4354232920434,352.1375430166348,352.2315835783314,351.5216120305765,351.5280418940928,351.66020635368113,351.4375925363181,352.90832212507325,351.7067598593484,350.9241967431835,352.29612389404383,351.7532075588149,351.5995285268673,352.12196905972945,352.26976488931814,351.595395035483,350.966478443509,351.6977269427556,352.3638183975121,352.60231320166736,352.22586129824646,351.40698588191697,351.84130329929917,351.01688346040953
2023-11-13,366.679993,368.31083307102915,368.18963419801906,367.419578683479,368.310506199254,367.2514625849986,368.176345583964,367.64165143418427,368.03215044683174,367.4939228855274,368.58655899140376,367.86929298794007,368.4566110886516,368.5692154715775,368.73773063281396,368.6114957642589,367.7594062928308,368.3104264017918,367.6308416234957,368.32475939657206,368.1441250691167,368.1772722335115,368.8553005959358,368.22800126583064,368.67735096430386,368.13022013448483,368.1405807344334,367.89839076524765,368.37556242592814,367.8671985681857,367.9860965736242,367.73519269490316,368.2338286903868,368.25205655816745,368.37500472705534,367.6463814235095,367.497300121938,367.98457995825675,367.7667880127346,367.86724420737534,368.37176007542917,368.66248384877036,368.54529605515285,367.62303848296494,368.8541566896537,368.9682706743772,368.1360756532469,367.86173393445563,368.3074823059747,368.7622550032205,368.593854205446
2023-11-14,370.269989,369.05727231262017,368.81095833821036,368.54866264284885,368.8353641206778,368.21433109456717,368.5900485566941,368.95170757258643,368.84008820691184,368.6562116725869,369.44850672469187,368.5108072284976,369.19439263030466,369.2004464380953,369.58308483631424,369.3375233448625,369.2072164544046,368.83203665905535,368.95124869899104,369.3210458105517,368.9764927152157,368.57064402244885,369.44085279154376,368.85470775470253,369.1006952170742,368.6452433131794,368.92900177710266,368.78415283713025,368.7458001591548,368.8950778826827,368.79906266924667,368.6363197699029,368.60423154328777,368.5403544501435,369.41765196063375,368.336030001218,368.04330460356044,369.0713805379602,368.4717635216118,368.8382299228696,368.7594514586938,369.4850906637316,369.2562831976625,368.175191606704,369.3557550988786,369.57606687108296,369.34125519154185,368.88616362585947,368.3777208921799,368.9091931274598,368.57401710314815
2023-11-15,369.670013,368.4787861938611,368.10571430487636,367.4076020463265,368.0887619770645,366.90260309324566,367.72961542243155,367.9199606627676,367.2472917614766,367.4703485686547,369.0970688586009,366.7526524341848,368.7097727111127,367.8907113390346,369.47623743252285,369.0995635779244,368.31768477344724,368.0871522341988,367.928804967624,368.4223674570248,367.91081974948946,367.71789130762266,368.46146836575815,368.25569459599456,367.9408911347041,367.94141852811913,367.52776929035144,367.63555035468727,368.0971310804219,368.45450822120904,367.71964806850815,368.0679933015154,367.7352819684423,367.7960092618896,368.5597041557282,367.5976809623658,367.14355310030703,368.70923510962905,367.82469010621713,368.3532756739486,368.09960388141127,369.3045453004904,368.95058867824076,367.3723643230407,369.42571206916625,369.7690162335195,368.38600916159623,368.4390088215012,367.7413409316756,368.6010263762431,368.096844546852
2023-11-16,376.170013,368.7323600306879,368.2213572453782,367.38263110890875,368.0094853549191,366.7072275694044,367.5463712412443,367.9990520797834,367.87950166346354,367.3917748337107,369.51217726771694,367.230448769734,368.9869294941184,368.6663206617619,369.89606656419164,369.3869775920998,368.5093507757057,368.007862306775,367.9830443679133,369.2065516226563,368.52905533079763,367.529333124026,369.3400628759208,368.23955614158496,368.6454316625661,367.80240972796736,367.45989643565116,368.16351828281597,367.8135354196799,368.1997292532873,368.2522049811645,367.67842650165676,367.55052262291235,367.42996843793287,369.38305307276954,367.2201723323273,366.61794989406656,368.5102315260832,367.3939424467029,368.0233336303808,367.81312016325296,369.6174142802525,369.1322310625671,366.783859130633,369.5840722673258,370.0542943264991,369.1215348028463,368.1788348191523,367.7452385716207,368.7632043379323,368.08810952271466
2023-11-17,369.850006,369.3507728558462,368.69752425425514,368.2645620195207,368.3665150791059,367.40805090604533,367.7933654436964,368.984187301168,368.68750458812156,368.20982533373837,370.26341868182294,367.8590014030395,369.59611259956796,369.28789080237334,370.7653980867497,370.11732397381945,369.5942169264872,368.3687115846345,368.92124619841786,369.50320303241756,368.6491574944468,367.7915010822944,370.1065349320336,368.74881571094943,369.23465392573587,368.17766721169585,368.5295341033023,368.24955903240107,368.1008403604726,369.2434751563694,368.2723180367795,368.5637070921231,367.8268431247963,367.62290828500494,369.7117570755202,368.068967074907,367.30071939672564,369.6484604819422,368.299996438302,369.02222037766137,368.08476064727665,370.2886236585241,369.6669692515012,367.5258482557538,370.1946809676856,370.8001555696816,369.48781484264106,369.21975057479494,368.09639247113614,369.32653015036084,368.4841013293138
2023-11-20,377.440002,369.73394183480843,369.5672643776226,369.1212907217026,369.46736196033953,368.91941629165575,369.33670611221,369.20757920258063,369.25950436124674,369.0219897900035,369.926917339963,369.05856704081043,369.75660888487243,369.88024502003253,370.06840892349845,369.901538131101,369.3159460041017,369.47452001098594,369.1470941892307,369.5804568118667,369.38146395783457,369.35807852885046,369.83948709441233,369.8466836894648,369.6423631038665,369.6952158207418,369.3883663077454,369.2627769145546,369.65349538774456,369.62945119577955,369.4128209834379,369.4774362258291,369.3980421135327,369.53825176925835,369.62356790765546,369.16198970954906,368.97183047050294,369.62804246133555,369.3392601389522,369.46914121040777,369.63637052760646,370.1241205565242,369.9619799633832,369.1519150656016,369.9939996247524,370.1530554830087,369.4906623020234,369.62190237296596,369.5659209154327,369.5377927957916,369.33859473937986
2023-11-21,373.070007,370.52971129008245,370.1984065522705,370.2041749570295,369.9731265306966,369.81537079058853,369.7138402842465,370.23328678695634,370.39779709200286,369.8603120726168,370.87274877177856,370.0067789080545,370.5380200621898,371.20382512090805,371.0800424294773,370.7533297429739,370.41117569429844,369.9835194416985,370.0741666928268,371.03801900034114,370.660550468692,369.74718373033005,370.39885601282197,370.41100882835457,370.0344247779818,370.11252382111553,370.3854290465037,370.63591483207296,370.07835075461514,370.2963709524705,370.6222365738132,369.971667380612,369.82134362909096,369.8434170256299,371.1200234464018,370.01103631011983,369.6557667272483,370.406340494135,369.9356003529954,370.0864396514967,370.0435987822928,370.92976302918413,370.6102814891178,369.5665929917872,370.746037081254,371.06171899680123,371.1364974957209,370.2853829158055,370.44155495154223,370.5976416287149,370.2068428283945
2023-11-22,377.850006,369.7423176526401,369.24554591254144,369.34774601432684,368.9265422178587,368.7635321726618,368.53649156907613,369.58031264010896,368.9708611390678,369.03259617003556,370.16486798776003,368.3970752963994,369.6688029965743,369.87493407568405,370.4486431332099,369.9629153756423,369.7919318759674,368.9427151422921,369.29082342737536,370.0546543517776,369.4865931243346,368.585037527852,369.87314171497644,369.8388283959205,369.3173807053456,369.3869745429062,369.056212224046,369.2427786004939,369.32221410693444,369.99790991751706,369.3624775991143,369.50098365599194,368.6850526928293,368.9659561030197,370.1641555479902,369.34022892559176,368.7950394165737,370.14076364866634,369.5436651202864,369.66015251743187,369.27633858191155,370.598887379968,370.11770606540705,368.99875938113246,370.3373965654283,370.81322315361774,369.9418420440234,369.9835098176568,369.62012515655044,370.08969886367674,369.51929098545355
