Date,Log,"10,0,0+ct","10,1,0+t","9,1,0+t","9,1,0+None","10,1,0+None","10,0,2+ct","10,1,1+t","6,0,9+ct","10,1,1+None","7,0,9+ct","9,1,1+t","6,1,9+None","9,1,1+None","10,0,1+ct","6,0,10+ct","7,0,10+ct","10,1,3+None","10,0,9+ct","7,1,10+t","4,1,7+t","0,1,10+t","8,0,9+ct","9,0,9+ct","5,0,7+ct","6,0,8+ct","8,0,10+ct","10,0,5+ct","10,0,2+None","10,0,2+c","0,1,10+None"
2023-11-23,5.933941359540303,5.9218078430725685,5.921711871975496,5.922803916681396,5.919592592619615,5.918415527036771,5.920740725107053,5.921588145764806,5.917493434232312,5.918327419729949,5.91812979485172,5.922819155888603,5.915984358209385,5.919654014900886,5.921933786961397,5.917326886218689,5.917388688014626,5.917827303959738,5.916822947357282,5.9188293300436605,5.91916400201041,5.919277729984942,5.916989102935629,5.916803945326868,5.918501700231846,5.9170766374866695,5.916969202236687,5.920113642705984,5.913248361953856,5.913248361953856,5.91601528655348
2023-11-24,5.933385102484664,5.9178925852961015,5.9168745118727575,5.919002805716142,5.914988502811553,5.912795684764944,5.915862189351535,5.91720938966003,5.91559485950951,5.913159062051704,5.915250464184196,5.91947615382144,5.912583510869163,5.915507431040016,5.915721758336865,5.915879793971399,5.914757429227554,5.912352746145409,5.915044189495323,5.916702113678159,5.91593127779159,5.916598096297926,5.914970514331662,5.915059472499818,5.914246142316323,5.913861817330957,5.91538748586618,5.915349386137064,5.9066198736224464,5.9066198736224464,5.912518796121116
2023-11-27,5.936506611908695,5.938674476763453,5.939604409798097,5.939138165555657,5.938239565679726,5.938646419269725,5.938777959465197,5.939192897218378,5.936093208249873,5.938249241825768,5.935980472409586,5.938805529210676,5.935429082801528,5.937920259988529,5.9404713443128845,5.93582535651463,5.935614567361179,5.938026904572604,5.936214352485012,5.936395687908822,5.938229525766227,5.936757537563338,5.934774188592258,5.935133192668335,5.93838914194736,5.936306680270173,5.934762814270754,5.938510118784194,5.936555357549475,5.936555357549475,5.935793979495062
2023-11-28,5.94725142378781,5.934168620519457,5.93474248368414,5.934816022428359,5.933136204913217,5.932997913419436,5.933988687512417,5.934756540842918,5.934539306868976,5.93302082597759,5.93444103735271,5.934880763048176,5.933553659917411,5.9332164945226005,5.933709275262319,5.934543470291914,5.93412469994844,5.932843355090911,5.931744513024334,5.9351572864649365,5.9350108590326025,5.934094832447397,5.933871432084023,5.933544433622023,5.93379972632826,5.9335061634434885,5.933826016947638,5.934963500926598,5.930556259252454,5.930556259252454,5.9323281740956775
2023-11-29,5.937140364214785,5.941108403599752,5.942220804983183,5.942236628659733,5.939771927703534,5.9396557889293184,5.940806410164837,5.941841902710901,5.938340755248941,5.939295198303921,5.938224434674798,5.941926402810565,5.936771866666389,5.939489899624549,5.942591377413805,5.938198448581884,5.938099496273982,5.9391575799933545,5.93730511679269,5.939268103502177,5.940189222070599,5.9400513025344335,5.937179324087061,5.937296739272497,5.939422069504991,5.938601935086266,5.937200224344049,5.93796090261371,5.935373149912389,5.935373149912389,5.937449833374867
2023-11-30,5.937298720420796,5.9354732900606,5.936170418037999,5.936785658251283,5.9335004126060715,5.932780851067182,5.9345661881754195,5.936246898111007,5.933242762888281,5.932869036470086,5.933843353741672,5.936952324874176,5.932130644172691,5.9336932004257505,5.934512762257976,5.933108650561204,5.933027356629476,5.9323503890615195,5.932732338840266,5.935161398603585,5.936356396990893,5.934175737679981,5.9330954415676675,5.933047718060571,5.9348581432705325,5.933279444214773,5.933122264668648,5.935883818531638,5.9275216293395045,5.9275216293395045,5.930746358237183
2023-12-01,5.925618531572025,5.940982380014995,5.942780615847329,5.942723572146985,5.938682472155985,5.938566970919879,5.940585351262592,5.94240382312234,5.939492559319081,5.938212221884322,5.939002891490822,5.942453939866694,5.936710621911763,5.9384521928414165,5.942161639581467,5.939330944776312,5.939275436371758,5.937874565672201,5.93849797691304,5.941222791489807,5.940722824908641,5.941068146319817,5.938977037386129,5.938973901803184,5.939022540796828,5.938415622957175,5.938842274574817,5.938731112867483,5.932014290847343,5.932014290847343,5.936762095451657
2023-12-04,5.911176016514133,5.925481164263236,5.924778928291457,5.925752365266557,5.924741619459139,5.923781888327144,5.924767880660706,5.925144132336479,5.9233216215587685,5.924143635256855,5.9239895741907125,5.926074895103579,5.923784810992707,5.92507012089954,5.923490749852621,5.924005494335048,5.923251387790047,5.924155001356091,5.923563801619528,5.924444180981107,5.926934836578471,5.925004000609031,5.922203504660769,5.9227353663612625,5.926056846946144,5.924582530533264,5.923412076302385,5.926794597558708,5.922874081930606,5.922874081930606,5.923956549679124
2023-12-05,5.920290698124841,5.928593438459084,5.92889461574948,5.929155808291872,5.927324074225591,5.926997471144275,5.92809180359896,5.9289202426052565,5.928347647558136,5.9270300495302095,5.928333432675454,5.929203819914772,5.927377175871591,5.927387761457002,5.928108731351419,5.928394343900099,5.928414045949425,5.926806915250826,5.926391080783796,5.929241878892489,5.9284834995220335,5.928698439127352,5.928737182486454,5.928186922074264,5.9276068161489635,5.927273645978518,5.9283435157643645,5.928229734061462,5.92411967572508,5.92411967572508,5.926735890253678
2023-12-06,5.910254459144477,5.927785916831542,5.927662236057839,5.928588370976079,5.9258942561085,5.924902122830872,5.926890570353127,5.9279381927535955,5.926122178824379,5.925177174561515,5.926434840533007,5.928848663068941,5.925117871475695,5.9261708814789795,5.925929488369526,5.9267724002895665,5.925935631547973,5.925094193106639,5.92715569130447,5.927593817500578,5.928707516007153,5.927419118801168,5.925080272960428,5.925722881188886,5.9272969982071535,5.926721226222634,5.926336520969844,5.927947813040385,5.921602226639557,5.921602226639557,5.924578123078963
