Date,Log,"10,0,0+ct","10,1,0+t","9,1,0+t","9,1,0+None","10,1,0+None","10,0,2+ct","10,1,1+t","6,0,9+ct","10,1,1+None","7,0,9+ct","9,1,1+t","6,1,9+None","9,1,1+None","10,0,1+ct","6,0,10+ct","7,0,10+ct","10,1,3+None","10,0,9+ct","7,1,10+t","4,1,7+t","0,1,10+t","8,0,9+ct","9,0,9+ct","5,0,7+ct","6,0,8+ct","8,0,10+ct","10,0,5+ct","10,0,2+None","10,0,2+c","0,1,10+None"
2023-06-21,5.8098227532228615,5.825147134515908,5.826537323028787,5.825266835662536,5.8244063475643655,5.825575792397088,5.826244500937175,5.82610251292439,5.828399806190552,5.825156042124215,5.827581508310558,5.824763078128916,5.8272946836673105,5.823927212154064,5.826712050163499,5.828999944422567,5.828468839812943,5.825841127791901,5.828285836291334,5.828783410557249,5.828607631472643,5.82771665389348,5.827326722147699,5.828013487524313,5.827423099214727,5.826082575817542,5.828226971138332,5.829375790675817,5.824773124184272,5.824773124184272,5.826661451047338
2023-06-22,5.8280922859792526,5.813558165968136,5.813427865766839,5.813716041151039,5.812804979279422,5.812498261566697,5.8134301462524895,5.813482954274668,5.8140949494346925,5.812559588152526,5.8141110684046415,5.81366330366443,5.813347018244016,5.812771990309633,5.813111665043947,5.814157336396626,5.813836867220463,5.81295435395595,5.81232530120512,5.81406084932278,5.812558669106582,5.814090288167472,5.812768389174794,5.812914767107895,5.8124326420002825,5.812091524194528,5.813498585082819,5.8135517817110225,5.811425793103599,5.811425793103599,5.813086758657695
2023-06-23,5.814190198701679,5.825925907666335,5.825850056172462,5.826033366963946,5.8251519140463595,5.824944192621429,5.825431130647824,5.825861035651914,5.826458535616211,5.8249655412414905,5.826723678960043,5.826057011479907,5.825771173978685,5.8251908888382635,5.825794941447495,5.826041472526955,5.82622811907913,5.824604933840161,5.824310615060977,5.8261321179499,5.825209520199953,5.825817302848391,5.826993396344882,5.826330435938204,5.82546984123568,5.825884589586595,5.826787455055919,5.825360514655617,5.8231033010633055,5.8231033010633055,5.824937392234871
2023-06-26,5.794841223862449,5.820519032825527,5.819918194686221,5.8207798297866455,5.819826784676759,5.818973640979935,5.819886823758378,5.8199314774281685,5.818474260142763,5.8189941817914255,5.81938755341276,5.820807145165425,5.818622316382222,5.819866054659399,5.82042810329923,5.818519716514369,5.819151829757872,5.818785712382751,5.820774599836845,5.819486459946901,5.820736764032598,5.819630392343889,5.819039729918158,5.819357292469712,5.820777109087714,5.821239635894716,5.819719167136437,5.817835454204531,5.8178665208170015,5.8178665208170015,5.818672942658605
2023-06-27,5.812846146160786,5.79887121375864,5.798491400774075,5.798890055708083,5.797850976567888,5.797432701521195,5.798374706572137,5.798656611901361,5.794817335678379,5.797599119324949,5.794965599402011,5.799130220670937,5.7941768902436435,5.798093027158437,5.797930481213863,5.794559050604488,5.79500931485274,5.797133964467624,5.796078544975562,5.795605258874541,5.795359610631742,5.797468769513795,5.796730387595218,5.7965994397916045,5.795352411386321,5.794037135135624,5.795933887538101,5.79641308444305,5.795964079456709,5.795964079456709,5.796350903410964
2023-06-28,5.816664649577992,5.816308833550713,5.81583107742184,5.816371902935546,5.815344249410567,5.814792104502116,5.815752248781705,5.81576718160457,5.817222152038466,5.814732729600646,5.8167341342247765,5.816341180711516,5.815977536343142,5.815321363035748,5.8164691670157715,5.817391739638282,5.817123798571183,5.814704033101162,5.817814524596145,5.817339642832842,5.815904131727973,5.815254166758547,5.816788770006219,5.81721878336025,5.814893703995259,5.815388837075741,5.817095386655805,5.818284414646413,5.813724395144024,5.813724395144024,5.814196979534469
2023-06-29,5.814279738603629,5.8159201813732695,5.814831938182495,5.816107457353722,5.815014470758371,5.813767148728665,5.814676161005736,5.815239095125046,5.814732720237895,5.814164201892461,5.814025164446181,5.816575443440375,5.8131840001224795,5.815474565001108,5.814106874073707,5.815199546628791,5.813503472597747,5.813517022790694,5.813375850322947,5.814484300547967,5.814643937862914,5.81443764061865,5.8127717062793955,5.81287870610849,5.814644354364895,5.815542721151605,5.813362491317496,5.813630118938353,5.81248283954146,5.81248283954146,5.813363964608342
2023-06-30,5.830532619421111,5.812927414798993,5.814007471432629,5.813087292324752,5.812032839905411,5.812863699965605,5.813446991880412,5.813875444046442,5.814197592116214,5.8127250482372075,5.813718188703772,5.813054951653572,5.812684781278805,5.811991653034869,5.813505117467856,5.813770622470238,5.813471835397713,5.812418168162841,5.811064614376489,5.813584729709772,5.813364252082419,5.813326576418707,5.813541790257533,5.812845060251581,5.813538041183967,5.813892777799465,5.812483192013204,5.814268417049532,5.811616135503549,5.811616135503549,5.8121648086801905
2023-07-03,5.823016279659859,5.829739709900058,5.83032863424974,5.829869221271372,5.8288830507811165,5.8292789112509755,5.830248336041685,5.83018509453781,5.830878331016176,5.829127483706984,5.831398121211983,5.829651402977645,5.830724045988314,5.828667480975081,5.830084341846391,5.831081579694955,5.831437419888015,5.829839422348115,5.831542406693071,5.8315313387708425,5.833831944944797,5.83195704942876,5.830315371975596,5.830494594572071,5.83299985089167,5.833536857064178,5.830584413824319,5.828717768854929,5.829138834085981,5.829138834085981,5.830886587932335
2023-07-04,5.823252950968629,5.822913579460224,5.82339191145936,5.823047220243893,5.822060522205244,5.822350226114903,5.8230114829274875,5.8235220777926315,5.820768962841879,5.822471227768828,5.821347517623274,5.823137501590822,5.820712340542052,5.822150294563026,5.82228000458318,5.820768384066198,5.821337831354443,5.8224333032166955,5.822348207956493,5.821708639194774,5.822498713716409,5.823022674203669,5.822293773742376,5.822079365013367,5.822792853401644,5.8213443677274075,5.821968747313488,5.822802869558897,5.8208458379313965,5.8208458379313965,5.821891919816151
2023-07-05,5.823489566277344,5.8253311435735,5.826095065441919,5.82552030955309,5.8245615080843764,5.825069852651276,5.825775096242828,5.82594817518102,5.8287143855010495,5.8249211841700035,5.828340509734376,5.825334020249628,5.827426491989837,5.824381290406567,5.826054869883187,5.82837206408211,5.829024710324189,5.82518799322448,5.829824646674823,5.828489621746815,5.824833220653322,5.826052239129541,5.829406683174002,5.829546118728659,5.82436105895047,5.825717919200944,5.8290735347698845,5.829578298375948,5.823965267978189,5.823965267978189,5.824934344113362
2023-07-06,5.832673920607848,5.8232392773542525,5.822598939576383,5.823373907654809,5.822372191205873,5.821600627357047,5.822518243138474,5.822732180045744,5.821259956861741,5.821731291820758,5.821022099123098,5.823460992507593,5.820442540491172,5.822465803575056,5.82253417495245,5.8219285352834405,5.820864707418981,5.821762883679011,5.821745531599577,5.821512578197803,5.824104386532392,5.823926558924648,5.820061833644886,5.8205263677668375,5.82366677359117,5.823838320717446,5.821008494977748,5.819925282910161,5.820714612665956,5.820714612665956,5.822873874124693
2023-07-07,5.820735539315258,5.82914380496267,5.830163042363793,5.829228532670288,5.8282988258501325,5.8291483728403435,5.829553029652478,5.83002996272859,5.829448028055435,5.829018651039891,5.8293971799232684,5.829146237041441,5.828735329689649,5.828221555213621,5.829424913780986,5.829200056022246,5.829329222316469,5.828727899050247,5.8276347380295705,5.8297544756338,5.830780866261014,5.828413817938935,5.829974582840002,5.8295295458664045,5.830932417252342,5.829175672630011,5.829423396002683,5.830271071121513,5.827585441088789,5.827585441088789,5.827345679994559
2023-07-10,5.804622750405585,5.82416492662649,5.8250135822166715,5.824347841165599,5.823431038155142,5.824026225311078,5.825033166536818,5.824864228282248,5.826097406011616,5.823877909149239,5.826192103203562,5.824118811834622,5.82538568220039,5.823213689124527,5.824778713085377,5.82614528569577,5.826721871852328,5.8245494774760065,5.8274832198863455,5.826387260999173,5.823887287235252,5.827013085656379,5.825940201479675,5.826422699463041,5.82314972388982,5.824883676436243,5.826565614848988,5.823838239713096,5.823641387164523,5.823641387164523,5.825951179632677
2023-07-11,5.806549633469218,5.81050326648775,5.809718017917471,5.810589675479342,5.809580339077397,5.808715649989919,5.809675047086099,5.809786652905251,5.806874383752901,5.808785240071843,5.80769476985737,5.810598871368304,5.8069197978337055,5.809600497198687,5.810141334386608,5.806660179948977,5.807216101063059,5.808875272393807,5.807473262722647,5.807707513003241,5.809903150869898,5.809076881626067,5.807658415892141,5.807718622892893,5.80990310735627,5.80802041712982,5.807481959284866,5.8094108577617,5.807227133894774,5.807227133894774,5.808008310805659
