Date,Truncated,"2,1,2+None","2,1,2+t","3,1,2+None","2,1,3+None","0,1,0+None","3,1,0+None","0,1,3+None","2,1,0+None","3,1,2+t","2,1,3+t","4,1,0+None","0,1,2+None","0,1,0+t","0,1,4+None","3,1,0+t","3,1,3+None","3,1,1+None","1,2,2+None","0,1,3+t","2,1,4+None","0,1,1+None","1,1,0+None","1,1,3+None","2,1,5+None","4,2,2+None","1,1,2+None","1,1,1+None","2,1,0+t","4,1,0+t","0,1,2+t"
2023-05-15,309.459991,309.03934756660243,309.19346429126995,308.98873917712723,308.99129209606934,308.970001,308.7613012415057,308.7144322112546,309.1173384490124,309.141124041579,309.14365328065173,308.6809438172275,309.11929239666773,309.11829071867214,308.6949000583341,308.9254645156696,308.90721489332856,308.72255455416723,309.5173864774981,308.8801841756835,308.9798966215872,308.96576893977885,308.96627982775505,308.702794264773,307.6545159655576,309.27635932495934,308.99937204263574,308.8643137884459,309.27828672612236,308.8419443805184,309.2815462505136
2023-05-16,311.73999,309.5906607409625,309.9033816336477,309.50673428236786,309.5086931538697,308.970001,308.9910785364408,308.94563545753704,309.1961569773448,309.815005145525,309.81682540954193,309.1379985947927,309.17188965891285,309.26658043734426,309.15450518570617,309.3229573406039,309.46900041461174,309.0731303671506,309.27654669466193,309.2812062916604,309.4995303546115,308.96576893977885,308.96626768098554,309.0595884641423,308.1874249152195,309.27755648892213,309.0663423542785,308.77956831757416,309.5162291353521,309.4576304607109,309.49293396273225
2023-05-17,314.0,309.6623054916143,310.12157722890623,309.61836384553663,309.6188039500315,308.970001,309.083123880427,309.00892691792603,309.1862978985072,310.0764807446378,310.07693250323734,309.1392760940072,309.17188965891285,309.4148701560164,309.10394943842465,309.5689242836354,309.5901349992923,309.0948803193643,309.80619577096695,309.5018119343204,309.6163143436508,308.96576893977885,308.96626764133566,309.0358757115522,309.26883592452265,309.92087497062016,309.09206643096184,308.71161501719223,309.6531377116745,309.6108009850227,309.6405996935023
2023-05-18,318.519989,309.19339599870864,309.79231230972056,309.19125735119536,309.19183382050255,308.970001,309.08131581852007,309.00892691792603,309.1808494813277,309.7918874340675,309.7927492755884,309.0788275078768,309.17188965891285,309.5631598746885,309.07131843660227,309.70843627524516,309.16749492797595,309.08738837238,309.58269329030594,309.6464266943073,309.1892318903511,308.96576893977885,308.96626764120623,309.04243055234275,309.8169526107795,309.67130406707247,309.1019473484158,308.65712654736257,309.794702409913,309.6894743425057,309.78826542427237
2023-05-19,318.339996,309.0172691676654,309.76430498018124,308.99766240335487,308.9995111696415,308.970001,309.05922756738323,309.00892691792603,309.1815086173114,309.74418538612906,309.74630877155494,309.0349186692564,309.17188965891285,309.7114495933606,309.07131843660227,309.82831012103713,308.9489273415263,309.0558445711206,310.0953951830509,309.7910414542942,308.9914062696763,308.96576893977885,308.96626764120583,309.0406186185478,309.19606568462314,310.1889149839021,309.1057427238897,308.6134348748802,309.94331480141483,309.7914099309074,309.9359311550424
2023-05-22,321.179993,318.4541580257384,318.6073224624024,318.39987055833546,318.398838059346,318.339996,317.8723833287652,317.888381754448,318.0288378806094,318.5511687409114,318.54952268517906,317.9854930901932,318.0397644763223,318.4882857186721,317.95449667704156,318.03133533009736,318.42905386246133,317.9112693585939,318.01496223210546,318.04741337875214,318.4032464622377,318.3392598017685,318.3394084610908,317.91368772960334,317.1086237606492,317.5916395720735,317.9269425606437,318.0945301053855,318.1825757293446,318.1374778354169,318.193215809517
2023-05-23,315.26001,318.7077210891583,319.01881535452367,318.61638077523924,318.61464591974345,318.339996,317.5765797735296,317.54352409439224,318.0401622841249,318.923297009455,318.92076745422514,317.78794810314986,318.040314797667,318.6365754373442,317.7137853416265,317.8971940824481,318.62976149693435,317.63072788396425,318.6530232040805,317.8649937755303,318.62289174171843,318.3392598017685,318.3394065432275,317.59622364058896,316.66021070596094,317.9237052035591,317.7649089573592,317.8977028590598,318.3525398103084,318.09521711615605,318.3512832274396
2023-05-24,313.850006,318.66812581667506,319.12631354339226,318.6118200616919,318.60858809821434,318.339996,317.6217730131909,317.53730465960837,318.0615789795685,319.0689608386424,319.065184162499,318.0209310072955,318.040314797667,318.78486515601634,317.9015533410621,318.0967394249458,318.66718600786993,317.75654048669446,318.34966069636107,318.0148242646022,318.6241338565791,318.3392598017685,318.33940653696715,317.6763043041254,317.4383897879835,317.6873548791091,317.7026699631851,317.73987659583486,318.52171900996615,318.4748445808745,318.4989489582096
2023-05-25,325.920013,318.43498775681707,319.03336155936813,318.42189968583955,318.41878892186213,318.339996,317.67418026732753,317.53730465960837,318.06087265947934,319.0215397743875,319.0181902429482,318.0506101597512,318.040314797667,318.93315487468846,317.90412908440896,318.2920285747423,318.464633215614,317.77928164110085,318.96653804815963,318.1594390245891,318.433669013378,318.3392598017685,318.3394065369467,317.65416786096506,317.9960005453761,318.38113944761875,317.67876324064554,317.6133233374393,318.66809565111237,318.6441132629873,318.64661468897964
2023-05-26,332.890015,318.4137473616127,319.1599669578252,318.3831026970774,318.3813245961998,318.339996,317.6911875869126,317.53730465960837,318.05939881519066,319.1280492930031,319.1259039115902,318.0331497676613,318.040314797667,319.0814445933606,317.90412908440896,318.4517925200251,318.40792004334946,317.7899428001608,318.68388249334265,318.304053784576,318.3896771358577,318.3392598017685,318.3394065369466,317.66028696755274,317.61157795539407,318.0920944353683,317.6695803900843,317.5118463913133,318.8144721265412,318.77291769793123,318.7942804197497
2023-05-29,332.050003,332.31806307208916,332.46152029400844,332.2333093349355,332.23174431649136,332.890015,332.1385696507294,332.262535584021,332.0840699887214,332.37501104982397,332.37216038343604,331.9350930468046,332.1036647677971,333.0383047186721,332.0155742591724,332.28535225250243,332.2573363426345,332.0233685887013,333.60104286455623,332.4096370990189,332.23886156332077,332.9159112774714,332.91276670352374,332.12400760640713,331.355861769093,332.96510435628727,332.1248106054218,332.3673662193362,332.2239661618165,332.0816242379698,332.24163726532896
2023-05-30,331.209991,331.3599591616944,331.65726709388645,331.157877277634,331.1564368509105,332.890015,330.83130572030603,330.99771413499343,331.60248173653906,331.44741651263246,331.44369743204123,330.5878498001419,331.6572193766322,333.18659443734424,330.7218105688851,331.12696734335304,331.1501753040014,330.6845797210581,333.27151165601146,331.29488687550077,331.16646224129585,332.9159112774714,332.9128409703623,330.8453647704537,329.9771543272681,331.28716844738767,331.35861605601286,331.9482794029981,331.89474610369354,330.8805063388811,331.94464878599695
2023-05-31,328.390015,331.63354378146954,332.0846019151718,331.3674471217448,331.3636238747567,332.890015,330.40894558828836,330.5315167603483,331.6562425159989,331.80680187302085,331.80070535775496,330.70219707651336,331.6572193766322,333.33488415601636,330.7604187510384,330.8554709026361,331.4172435495951,330.4853768356038,333.959125181908,330.9796876798287,331.3875039957284,332.9159112774714,332.9128412127865,330.6134026447595,330.718859838489,331.47050669070956,331.06431180596695,331.6122339244162,332.0981484332794,331.13164843947953,332.092314516767
2023-06-01,332.579987,332.54433200672963,333.1404239033893,332.3558810607869,332.3492089262924,332.890015,330.5516228896087,330.5315167603483,331.6895111268739,332.9428976274087,332.9344450611791,331.1612485656822,331.6572193766322,333.4831738746885,331.0190555768546,331.1445074653314,332.44561753717625,330.71340518384966,333.652481449811,331.1243024398156,332.3836142922909,332.9159112774714,332.9128412135778,330.6775231975124,331.5310718482078,331.2675412810552,330.95126611585874,331.34277528417067,332.2793730251508,331.726758513444,332.239980247537
2023-06-02,335.399994,332.52246078719213,333.26242249776794,332.3955769661357,332.3903125239471,332.890015,330.6700558612661,330.5315167603483,331.68592883245236,333.1292333444459,333.1222058365944,331.2042567755163,331.6572193766322,333.6314635933606,331.0190555768546,331.4079943687058,332.44011727906195,330.7850136153586,334.3177225061809,331.2689171998025,332.4157231053028,332.9159112774714,332.91284121358035,330.65979855702193,330.74155424939886,332.09123123131656,330.90784394968193,331.12670941383254,332.42344982383077,331.9181495551142,332.3876459783071
2023-06-05,335.940002,334.5090199670408,334.6566857002414,334.46378762766915,334.4647437821411,335.399994,335.297837486594,335.32252764414255,335.1215604350672,334.61324938207576,334.61380389848966,335.2807692103632,335.11970918636285,335.5482837186721,335.3739265011801,335.4579785907912,334.4840660051502,335.31007568005936,334.97308766731857,335.482840616009,334.4619994185608,335.4104810063701,335.40919915707155,335.35842146022804,334.1277531641132,334.9255457144191,335.14655750899,335.08611777848256,335.2727712507147,335.4364430452391,335.27110665138986
2023-06-06,333.679993,333.96926746084677,334.272796735981,333.86225546656135,333.8627784192567,335.399994,334.8160204968354,334.8514877550682,334.9268732971235,334.16496769497326,334.1648720280947,334.6849737529328,334.9488610085518,335.6965734373442,334.8120228690593,335.1347334333758,333.88020405960077,334.757810945895,335.75904407450605,335.1723991688749,333.8645517021843,335.4104810063701,335.4092292048398,334.8235672443854,333.4037401989834,335.2720464655418,334.86232306976444,334.83443559483163,335.23387305069434,334.9973337051523,335.25521557959445
2023-06-07,323.380005,334.62494661401513,335.07908182857915,334.49498515676254,334.4941820757658,335.399994,334.63106625875605,334.6570700288939,334.94535144212296,334.94536125338624,334.9439684272986,334.6831526591942,334.9488610085518,335.84486315601634,334.7849379489577,335.10148516796244,334.53625185803094,334.6623751165608,335.3594292043404,335.1323272477079,334.50159596011116,335.4104810063701,335.40922930292265,334.7230465311543,334.4144231783624,334.6770938116756,334.75314531127214,334.63262380653794,335.4004469357611,335.14010669195454,335.4028813103645
2023-06-08,325.26001,335.25885482450934,335.8558650493224,335.1635144727173,335.162022304437,335.399994,334.6717480292363,334.6570700288939,334.9587897244414,335.7566366695588,335.754562829198,334.85399749319856,334.9488610085518,335.99315287468846,334.89379458178325,335.2853277276506,335.2020254194311,334.7356492501906,336.1187082530667,335.2769420076948,335.1701991709611,335.4104810063701,335.4092293032428,334.7508331522512,335.52708801365986,335.50974307050006,334.7112088626775,334.4708006798331,335.56136351839376,335.4480389818273,335.55054704113456
2023-06-09,326.790009,334.8333464025835,335.5764969837063,334.7619649585628,334.7611427371536,335.399994,334.7174479761887,334.6570700288939,334.95756516399456,335.5032078775577,335.50176417012335,334.88969296643666,334.9488610085518,336.1414425933606,334.89379458178325,335.4745724995425,334.7893964555788,334.77201944542907,335.7451704556873,335.4215567676817,334.76658850144656,335.4104810063701,335.4092293032438,334.7431521849444,335.03246632229144,335.14119922115896,334.6951005843522,334.34104252963806,335.70795640214897,335.6303810664924,335.6982127719046
2023-06-12,331.850006,326.31254051196447,326.46145780865646,326.3862538080313,326.38517556656,326.790009,327.36143415455314,327.40655382160077,326.66596491647334,326.54418750015617,326.5435883646786,327.2697664866109,326.67671735171956,326.9382987186721,327.3367971228902,327.53124569429895,326.4669691647385,327.35874322869836,327.4030747458061,327.57911337564263,326.3895203257615,326.7957037824243,326.79500327168597,327.40360700729804,325.9801563821039,328.11903848984383,326.9475555394678,326.81901381083173,326.820561994458,327.4361359830107,326.83383843311776
2023-06-13,334.290009,325.83419548236054,326.1344640268021,325.8975044274976,325.8986015582602,326.790009,327.12592200912115,327.22446353545183,326.5604276387432,326.2063611293279,326.20792283819264,326.59087774093587,326.6202039455951,327.08658843734423,326.7527972556869,327.4566858627088,325.89704935609456,326.9193068482231,327.144371375945,327.56350489596514,325.8928787637617,326.7957037824243,326.7950195741474,327.020907118917,324.98457135402737,327.63847229313495,326.9529916154704,326.8422713678752,326.8718857264367,326.9229271090367,326.93502789925014
2023-06-14,337.339996,326.1400227386242,326.588912354499,326.11768164258933,326.1200740969256,326.790009,326.98207244109466,327.1687486026119,326.56859679067816,326.5685765822042,326.57095966834936,326.53612974098195,326.6202039455951,327.23487815601635,326.7693786028273,327.46396321333975,326.11629850277023,326.8650523181644,327.7378208425461,327.6647309167407,326.1086881195187,326.7957037824243,326.79501962736236,327.05621315218355,326.13207788878054,328.06090252848367,326.95507967557523,326.86092047966446,327.0276882641849,327.01454485784245,327.08269363002023
2023-06-15,348.100006,326.6355095587963,327.2306185583055,326.59425489734866,326.5948190792728,326.790009,326.9595611758332,327.1687486026119,326.575875313193,327.18889963296664,327.1893129101665,326.6152862444096,326.6202039455951,327.38316787468847,326.799951678684,327.5829498294844,326.6173152185212,326.85839197841966,327.49829235243817,327.8093456767276,326.5917985924512,326.7957037824243,326.7950196275361,327.04645361768286,327.8047599491548,327.77152531502304,326.95588172378046,326.87587430176535,327.1822954439414,327.23026546232234,327.23035936079026
2023-06-16,342.329987,326.4851704286728,327.2287565718106,326.50946334780485,326.5083783773175,326.790009,326.9856716083433,327.1687486026119,326.57533841800057,327.25687006736644,327.25598825806924,326.68620260838316,326.6202039455951,327.5314575933606,326.799951678684,327.7523149208193,326.5638064669212,326.90435270831824,328.072998406504,327.9539604367145,326.5128822799914,326.7957037824243,326.79501962753665,327.049151414769,327.78945805464804,328.38415521970643,326.95618979983726,326.887865049526,327.329623326831,327.44723820417653,327.3780250915603
2023-06-19,340.18998750000003,341.40705002416706,341.5556351586101,341.51114355101174,341.5084774578599,342.329987,341.3845406164316,341.3676941943195,341.5713687106999,341.66844390516246,341.6654806074015,341.5075206992924,341.6556892535177,342.47827671867213,341.52041849768295,341.5426939075377,341.5708261885663,341.3959275029608,341.85514297220493,341.5240444488058,341.5187540327877,342.308259015251,342.3111523193766,341.41145040269424,340.1000578835716,341.0801867431758,341.427177853649,342.0643837912644,341.7245394772826,341.6584727028356,341.80859580334214
2023-06-20,338.049988,341.5471893433132,341.85436109732666,341.5565644925989,341.5575007665273,342.329987,341.05045009685546,340.89049117068924,341.9652683459575,341.86613715437977,341.86682090593695,341.2900139466001,342.0086656020478,342.62656643734425,341.20718402285263,341.3712848712556,341.4893323415508,341.06934367151456,342.70353206674247,341.2092784778569,341.5536654817431,342.308259015251,342.3110908386095,340.96417059719425,338.4782598772265,341.4686240629767,341.45507199098,341.8514094052593,342.282743434321,341.597006780716,342.3246283127684
2023-06-21,333.559998,342.3948226775226,342.8527831496026,342.3942951602012,342.3929728814273,342.329987,341.5110097107109,341.2829515300645,342.0187103469522,342.85350314322034,342.8519299175615,342.2072432103678,342.0086656020478,342.77485615601637,342.0552071757834,341.99125237084,342.43878018848176,341.75613687971384,342.25846302169754,341.7615054224224,342.3983391693394,342.308259015251,342.311090637922,341.5907336690013,339.54104022916715,341.5569555056686,341.46578645400274,341.68063553053776,342.48405899836314,342.66022541104434,342.47229404353845
2023-06-22,339.709991,342.47541573276095,343.0742831014387,342.54068728628,342.5383644433414,342.329987,341.59808479094744,341.2829515300645,341.9918256942105,343.1442937374816,343.14198227781264,342.02678080265224,342.0086656020478,342.9231458746885,341.82972292755835,342.22115573275903,342.5484684004444,341.6686229375416,343.0777471209442,341.90612018240927,342.5468787986009,342.308259015251,342.31109063726694,341.4175348315679,340.6996106961264,342.50316462070043,341.46990200403764,341.5437002077769,342.60347395933854,342.6239158332899,342.61995977430854
2023-06-23,335.019989,341.7473563863294,342.49152522171937,341.84274983395477,341.8416149376126,342.329987,341.58885635089575,341.2829515300645,341.98806378752664,342.5936332453484,342.59261373862773,341.9445608605709,342.0086656020478,343.0714355933606,341.82972292755835,342.3538417176204,341.8538453804011,341.6764911836056,342.6611281595814,342.05073494239616,341.8454562112872,342.308259015251,342.3110906372648,341.46541163541747,341.0819762452246,342.0466909142617,341.4714828347385,341.4338983856294,342.74754746948366,342.6878665247577,342.76762550507857
2023-06-26,328.600006,334.3650792811941,334.51516333374894,334.42511933734704,334.4244364519676,335.019989,334.9079561547818,334.9855053889893,334.5817294867119,334.58133655193393,334.5805378495552,334.8181770278118,334.66237585768084,335.1682787186721,334.94380136296746,335.07555666130827,334.4861588782787,334.87966411352807,335.54150501660524,335.15626207703036,334.4260872596529,335.0023639429052,335.00467974542164,334.9785946922136,334.2797214015484,335.63700880554666,334.76352126428486,335.06398093684396,334.7382028442869,334.9824166717599,334.8213620717015
2023-06-27,334.570007,334.7695040584103,335.07835664285426,334.7496776409369,334.7513868769949,335.019989,334.81284577820134,334.8706017774561,334.9024975410574,335.05915998027575,335.06076123554556,334.5143004816372,334.9806032638639,335.31656843734424,334.60515859511713,335.14484594026914,334.7105254825439,334.6762541303033,335.3921153407141,335.2102795984266,334.7431771944465,335.0023639429052,335.00462977246303,334.741569226483,333.1946024588209,335.2900060353985,335.0173904092556,335.09925594644614,335.22196730032306,334.8429414852195,335.303083713324
2023-06-28,335.850006,335.4444412337033,335.9030551472357,335.4273042543271,335.42705154394156,335.019989,335.14140720892635,335.24281525071757,334.9336836413395,335.88619761250465,335.88585099386876,335.1153100355447,334.9806032638639,335.46485815601636,335.216234789117,335.63020025542806,335.4737280218233,335.1744243298807,335.89853484478203,335.74348926882766,335.4265763208773,335.0023639429052,335.0046296093397,335.28207572039753,333.91509730933126,336.1633541128803,335.11490450456995,335.12754127306965,335.4005624904633,335.5917339486758,335.450749444094
2023-06-29,335.049988,335.2503803309436,335.84951648510696,335.29471918573375,335.29377061270003,335.019989,335.1551427749426,335.24281525071757,334.9117490865594,335.89761714765984,335.8968376382093,334.94510049786186,334.9806032638639,335.6131478746885,335.00841409955444,335.78523306319227,335.312312828756,335.0593288913811,335.7639019843689,335.88810402881455,335.2959938833727,335.0023639429052,335.00462960880725,335.13266522912613,334.8055267004082,336.02244294718344,335.15236080429503,335.15022191047336,335.5251071566448,335.56320930589476,335.5984151748641
2023-06-30,340.540009,334.6084534154361,335.35348910477,334.67363298997003,334.67378525310187,335.019989,335.1388433652068,335.24281525071757,334.9095329002257,335.4238031231356,335.42423950217045,334.9168737560188,334.9806032638639,335.7614375933606,335.00841409955444,335.9109341310609,334.69751654218106,335.0766662170333,336.25589672625983,336.03271878880145,334.6719989403749,335.0023639429052,335.0046296088055,335.1739662960944,335.2977886125093,336.5163672654944,335.1667482052607,335.1684084182654,335.6707753607794,335.68085675764627,335.74608090563413
2023-07-03,337.98999,340.72342463626865,340.8772947536675,340.56456763322944,340.56516906615707,340.540009,340.4993085541609,340.5856001466034,340.6133675580283,340.7117216302545,340.71193521298045,340.7736288746247,340.53928380482074,340.6882987186721,340.8186455890051,340.6582182187171,340.58437086055335,340.64969268586583,340.28845125302223,340.7464337570622,340.56576829520594,340.5605508360097,340.55792970219363,340.7271085910013,340.4612992149729,340.17781460139855,340.522345618504,340.373226269574,340.766733970959,340.92238607322605,340.6916682584299
2023-07-04,338.06999199999996,341.3036173652049,341.61325056082876,341.13718177301143,341.1344683634987,340.540009,340.1734273613227,340.28051462772333,340.2364101278577,341.43879704582616,341.43519724932423,340.5199419059019,340.1830092928211,340.83658843734423,340.48940604722185,340.49221912507414,341.2169982097524,340.31582038633803,340.90756661795365,340.6022636867381,341.1480347253093,340.5605508360097,340.5579881995231,340.37380283907095,339.56943201211084,340.58706741177616,340.1254128066034,340.2394912526748,340.542733810215,340.8224805422904,340.48720792283365
2023-07-05,338.149994,341.28162843285025,341.7374074030954,341.11871693530077,341.11628173374055,340.540009,339.8014240060274,339.8486425883071,340.2301070626152,341.5667010792075,341.5632481406209,340.0953505955257,340.1830092928211,340.98487815601635,340.02507003069564,340.2696325578578,341.1447925551385,339.8993507802837,340.6756004882431,340.32213101227217,341.1284679871474,340.5605508360097,340.55798839047196,339.91406668303233,338.81604074121657,339.95436143711703,339.97294629060536,340.1322556012417,340.6842119415473,340.5445672779218,340.6348736536037
2023-07-06,341.269989,340.7646980536239,341.3624921441867,340.61788036751636,340.6150961710024,340.540009,339.82738763204543,339.8486425883071,340.2559855826588,341.20934116620697,341.20572270489106,340.33556809602334,340.1830092928211,341.13316787468847,340.27802726533776,340.4387533920845,340.68273474833865,340.03079073857026,341.2755650804239,340.46674577225906,340.63069013997426,340.5605508360097,340.55798839109525,340.04115008665894,339.4051392956258,340.6016558039719,339.9143821260828,340.0462685112116,340.85795960076916,340.9200413613905,340.78253938437376
2023-07-07,337.220001,340.65957363538485,341.40635196463467,340.5211186172254,340.5180799750168,340.540009,339.87541855545544,339.8486425883071,340.25650534125907,341.2615556974613,341.2579123479785,340.39152844392993,340.1830092928211,341.2814575933606,340.27802726533776,340.63047462063247,340.5852441735173,340.0525312069487,341.06231879869443,340.61136053224595,340.5355657334488,340.5605508360097,340.5579883910973,340.0060208255269,339.95709421029363,340.4071268928777,339.8918869484119,339.97731961638954,341.00633112970183,341.1221965139626,340.9302051151438
2023-07-10,331.829987,337.2844534317929,337.43698342862814,337.3120588679994,337.31214713033944,337.220001,337.0045991875459,336.994382046908,336.9920677895714,337.4673277855412,337.4672318703164,337.00589265622244,337.03872354888597,337.36829071867214,337.0428508310591,337.17083313966697,337.3315359341408,337.02802847955763,337.63231671309177,337.161970403126,337.30926408848933,337.20481196318934,337.20678089959677,337.04546832202766,336.97355226992306,337.53424952556037,337.00194243432804,337.23160155182563,337.15077785836036,337.16709484716984,337.1991255094344
2023-07-11,332.470001,337.6846391187905,337.99598584319773,337.65442755178134,337.65610802639617,337.220001,337.07243109296815,337.02878716827644,337.2695669630583,337.9644715707248,337.9659406160664,337.0654699232229,337.2981483255087,337.51658043734426,337.1093379373086,337.4049811506728,337.6067749971507,337.07368786060044,337.5906446729609,337.36565397150633,337.6464889588561,337.20481196318934,337.2067377461221,337.0735669454665,336.5470115716639,337.49727423423303,337.19814827631774,337.24090347409583,337.59047967036304,337.3887282929245,337.6208984640595
2023-07-12,337.200012,337.72419702504317,338.183464705662,337.72676410566385,337.72636436674645,337.220001,337.3641462845557,337.31922865780774,337.2861572105924,338.18771603723496,338.18732747968915,337.49181313793207,337.2981483255087,337.6648701560164,337.4928791156448,337.85299350842524,337.75892330500517,337.4456809522679,337.99274489394253,337.81583144115547,337.7266183048447,337.20481196318934,337.20673760525915,337.42480097827416,336.57186779642115,338.2355715865961,337.2735132253714,337.24836223633594,337.75416496849823,337.9648504019276,337.76856419482954
2023-07-13,342.660004,337.38082804488903,337.9798028883032,337.44254167119334,337.4418575664502,337.220001,337.3737097315601,337.31922865780774,337.267146636864,338.04681060649625,338.0465218149364,337.32605722682854,337.2981483255087,337.8131598746885,337.3347088554766,338.0037770018175,337.45284548112494,337.35420965562895,337.9610584800755,337.96044620114236,337.44351126720875,337.20481196318934,337.20673760479934,337.3277104715293,336.6408733272441,338.19862200064074,337.3024617800539,337.25434305756175,337.88174252508895,337.9404135066398,337.9162299255996
