Date,Close,"10,1,0+t","10,1,0+None","8,1,2+t","10,1,1+t","8,1,2+None","10,1,1+None","9,1,2+t","4,1,8+t","9,1,2+None","9,1,1+t","4,1,8+None","9,1,1+None","4,1,6+t","9,1,0+t","9,1,0+None","9,1,3+t","10,1,2+t","9,1,3+None","2,1,5+t","2,1,5+None","10,1,2+None","4,1,5+t","0,1,10+t","4,1,5+None","0,1,10+None","4,1,9+None","2,1,6+None","1,1,10+t","2,1,9+t","6,1,2+None"
2023-05-17,314.0,309.6901990976491,309.13220522176766,309.1257899883756,309.1462616335585,308.521193455237,308.6885993777378,309.33954064762696,310.0064133172791,308.77051537004274,309.60334935417177,309.4022414921027,309.07205594659223,309.8256580735589,309.5054865542287,308.9839505752313,309.38815193268175,309.170118386433,308.8426438276789,309.32423149113544,308.7565337026199,308.7821971461962,310.0796154188743,309.7043826394894,309.5344678324229,309.1551062220163,309.946112991305,308.67964402888435,309.3340752979859,309.5539856723307,308.6775186479657
2023-05-18,318.519989,310.0323480697517,309.3048327771133,309.31268489047756,309.5095597022283,308.5245427564054,308.8788144306168,309.41891673282356,309.9521760320737,308.66682039873217,309.9892692557112,309.16541442107894,309.2920666138709,310.439638374156,309.9320790656308,309.2484471298363,309.5330836315426,309.5382386901963,308.81626499554494,309.7521210418014,309.0105677995736,308.988834860479,309.9067404380128,309.96641109785037,309.1851111352411,309.25472930616496,309.7771544271485,308.93893279233083,309.6497414642686,309.56578391325826,309.02738768780677
2023-05-19,318.339996,309.88178520276625,308.9830917599151,309.4431952604793,309.3283333763882,308.46835188077443,308.51961034039317,309.4748879425624,309.95859397089873,308.5344219419483,309.9847858588256,309.0008295072112,309.1155493853673,310.09908071722754,310.0929879092209,309.2388274710912,309.5782774365538,309.35879201148725,308.68355070994807,309.97750657003905,309.0648986478953,308.634272710623,309.87027779518263,309.80848365985474,308.96856618562356,308.92605480546877,309.2005786202683,309.11843977233997,309.4647149757945,309.6029284585286,309.07740747555505
2023-05-22,321.179993,318.1494393828682,317.9626011074845,317.9953781188167,317.9758788934673,317.79223881019186,317.8031646833995,318.1959862260218,318.016305200979,318.01499443055854,318.12423746813823,317.83592129565676,317.94743181962457,317.5263238124766,318.02336605386785,317.84987470108865,318.1891095898668,317.975995939805,318.0109271463898,318.0319836791954,317.84370023149575,317.7932656331423,318.8531164723929,317.9188782450833,318.66745259483326,317.72839672053857,317.42193485883354,317.6541815330392,317.6973738964807,318.20159768735095,317.8081365656095
2023-05-23,315.26001,319.0028994032646,318.6466373847403,318.8591641650768,318.81883743381115,318.47504214145255,318.47817753541733,318.9561498527057,319.26174797724076,318.5945831493658,318.9315648033196,318.89476134651574,318.5936215039263,318.0968429117373,318.8004242473391,318.46967708897324,319.0067313161241,318.82230719694996,318.65922352171935,318.5814023851834,318.22720202487193,318.48194269951665,319.2781828751856,318.86630204107723,318.92761448001727,318.50015053928826,318.53726763537054,318.13505907120924,318.57092593845766,319.03598768666996,318.12458536865694
2023-05-24,313.850006,318.43219703325906,317.91403981627695,318.28216605089057,318.28565972270343,317.72510210402834,317.7714137010063,318.28476757509463,318.5737829050671,317.7476781385098,318.49582316194767,318.0211895252971,317.99499146466974,318.4653775400003,318.5637327188425,318.07103283513703,318.3171894742159,318.29257732620084,317.8018072408885,318.3808571344765,317.8473893977273,317.79041049633906,319.2731316477523,318.36676546901725,318.7452788496312,317.8452251326675,318.2444866868941,317.5578579588299,318.2285901966226,318.3459144301473,317.6508851984052
2023-05-25,325.920013,318.61991518469074,317.934028442628,318.5760993495222,318.3243003509247,317.8461325700503,317.6506316740067,318.70205756421,318.60767985617,318.00581919437354,318.6490962511849,317.8862379314667,317.9911243251144,319.25963600680427,318.57495787991195,317.9295170378784,318.7030885227733,318.3287039361753,318.0291397498293,318.99193711108774,318.2863523122449,317.6548582789453,319.37040482784136,318.4592271799931,318.6648532915303,317.77528077197627,318.2198860432156,317.9743836470213,318.23313934692976,318.5739501846381,318.0544177783083
2023-05-26,332.890015,318.58752472980433,317.7401566910634,318.4823057277823,318.3058415828985,317.57224115933076,317.46703863199286,318.68360023630737,318.3009577964008,317.819803107982,318.5475904582347,317.40689642543714,317.73724414919894,318.6588908243367,318.47418803669643,317.6778824295022,318.7322304019183,318.31277671392684,317.89921278472013,318.76178904897506,317.88156673778747,317.48275531511905,319.3162001050629,318.53332293928327,318.42309248743265,317.6863813989165,317.6870000739214,317.6358271542377,318.2847567014717,318.8132377735131,317.67474366606416
2023-05-29,332.050003,332.5596164007193,332.407787572218,331.91482327014523,332.59699890590855,331.7351964212139,332.43913201922624,332.09075878963637,332.4657047743493,331.9302749055027,332.55428977997764,332.2980265259596,332.408135158343,331.7957684173324,332.545912565882,332.4025801726399,332.1647950425489,332.60018997176155,332.0152846628494,332.3738611690802,332.2032191053,332.4520824999458,332.83629461283243,332.28911531624715,332.67031113074233,332.14601318722475,331.94155913855747,332.13962763681724,332.3010520655188,331.99549438164365,332.2864283413174
2023-05-30,331.209991,331.9017203191854,331.6066674147262,331.31583674916453,331.9630292609328,330.96388099877385,331.6519788928545,331.50453295859666,332.30082581875683,331.1783789373079,331.9835244648044,331.95934386190294,331.69520936308766,331.07942688314176,332.05119898983554,331.76893186280796,331.6724538433316,331.96842641143945,331.3741289004189,331.5165508483574,331.20508885902325,331.6697350241427,331.98939094759004,331.71707723722307,331.6623105139217,331.4347511224662,331.72165848260084,331.36590054191055,331.68541048674837,331.5584712379523,331.3864532970492
2023-05-31,328.390015,332.6461646875084,332.2061848972526,331.8834062122136,332.634570261514,331.3580423534272,332.17522062307285,332.16316746752085,332.6330332997228,331.6763633498082,332.8605752949986,332.126426124176,332.4268718071296,332.6198986039256,332.9964979007113,332.57258153784346,332.3867084862068,332.6392130521356,331.9401296523363,332.19539644943745,331.72711703786274,332.18771909588753,332.73649273455374,332.5799585386653,332.25657163919493,332.1530640345685,332.38864279880886,331.62865579904474,332.43069477456675,332.49239394788685,331.6945711760629
2023-06-01,332.579987,332.58967682082647,332.0029839834472,331.9179083287962,332.4334083868714,331.2349849582563,331.8337071068811,332.07458256738255,332.60336160407326,331.4276873571786,332.93971204695174,331.947887265793,332.3592782388735,332.97074293081585,333.19633220321765,332.62813924529127,332.3289972224454,332.43754377320806,331.7331240207858,332.3025283388645,331.66317524713907,331.8419821580428,333.3813390587102,332.33526228590125,332.7135170513112,331.7705543267335,332.1259184026175,331.3096114382373,332.0978382580806,332.1952799589833,331.3636697899168
2023-06-02,335.399994,332.59089893780356,331.8506549037431,332.2248653814813,332.2258911517088,331.38662539814976,331.4922192581992,332.30574910823105,332.36616833127084,331.5029108013143,332.9562519195721,331.5544993163672,332.2291334529669,332.2470412389758,333.1402217950419,332.429642256394,332.52059286174966,332.22922638133593,331.7727610176612,332.39043332652284,331.5741714131056,331.4953420416837,333.57975807252535,332.18004583620313,332.7166832460894,331.470181662483,331.6551776164665,331.22083362127063,331.8416217836171,332.26597168866874,331.2528198988458
2023-06-05,335.940002,334.1923140024129,334.02509367185877,334.165171852501,334.0911465757837,333.98439846585796,333.93668427546123,334.3092017543173,334.2971588284587,334.14375647941705,334.2103571262958,334.1212266932308,334.048555052312,334.580562820531,334.3323485207435,334.17023359070134,334.2879034855473,334.0952344911973,334.1253291555061,335.51083898924577,335.3193250621124,333.9547668905979,334.7186684692418,334.16096549938425,334.54326745211523,334.00207443961574,333.8556995219063,335.27543465483785,334.0997165748573,334.322119914987,335.38902426220056
2023-06-06,333.679993,334.3165535481692,333.98973652800646,333.63658258688713,334.0988576131971,333.26302968967735,333.8017052090877,334.15890159322623,334.2364559704714,333.83469938836305,334.1930212464364,333.86140903443754,333.88683147667297,334.3924333863211,334.0796497215956,333.77816488568357,334.24389101860004,334.1046360640805,333.9341112302307,335.16850447203615,334.80460711147134,333.82196635380944,334.60853773884185,334.4480935467003,334.2651746836391,334.12882718201854,334.0856704761601,334.84768488984315,334.22298392156057,334.40944699604574,334.8970527064946
2023-06-07,323.380005,335.70215641997714,335.23123155881916,334.5862069414726,335.62103607568,334.0135270951671,335.1663119590725,335.29497198957785,335.3723505308607,334.7937971075318,335.5794193159958,334.8046764513979,335.1322972097652,335.76292742881077,335.49081825583323,335.0525035693502,335.59240570893377,335.6327374450629,335.1321104049254,335.52828544380753,334.9957064722713,335.2137910583403,335.2489213867583,335.86637606100805,334.73554666163955,335.4075390611383,335.56794001540595,334.97454543786466,335.7522491165196,335.6487506739784,335.0653307867538
2023-06-08,325.26001,336.12576100585534,335.51405300474136,334.6311074458149,336.1041050295429,333.8791386881637,335.4849345757247,335.18702458034045,335.9500937668521,334.50451813303334,336.41120772292777,335.2129878675194,335.80639052886016,336.5885796114085,336.71437095390115,336.12150082563994,335.61074437828125,336.1177602972291,334.9922457736121,335.7865707243972,335.08381691825525,335.54345648073274,336.0116273802105,336.048086110164,335.31479703163143,335.46394498757036,335.84856296227184,334.99181787901097,336.0286563516866,335.61623011540803,335.03084471356664
2023-06-09,326.790009,335.46471091028354,334.68833102849425,334.6399842448584,335.05923843834034,333.712663981823,334.2984968742702,335.0348834345195,335.1906123875474,334.17059798180674,336.0178311333525,334.2840275215902,335.2445822385098,335.9223628804907,336.407510877347,335.6505368449675,335.43815740839204,335.0666514539182,334.6499078118549,335.7534000559888,334.8711521877102,334.3219018109731,335.73927111505566,335.20074078391053,334.8639939003809,334.46234895046103,334.7774300161007,334.71178932091703,334.8990543362338,335.33630303185174,334.81114995692656
2023-06-12,331.850006,327.0483508837933,326.831324031046,327.3827695017744,326.62693157091473,327.15483642919287,326.45553212090243,327.5319393113266,326.600435132769,327.32163469469316,327.0301659819696,326.3825423248231,326.8238174396305,326.18355023446315,326.972488993209,326.7690014356471,327.4853809268509,326.6255569499564,327.2781698102944,327.3816903460804,327.16611012069217,326.4461270934127,326.54775488942244,327.06868221081504,326.35812755017736,326.85673991353417,326.1915597929327,327.246322318497,326.7467851907878,327.4664699950207,327.2256625336245
2023-06-13,334.290009,326.81216831331983,326.39607288651916,326.5737022459182,326.2448234327361,326.13420672604997,325.9014785872849,326.7823320422735,326.52377327031235,326.37429802298726,326.7162121006853,326.0921437717483,326.32249185320876,325.5876926164369,326.6312600760717,326.24349614250553,326.7793821325862,326.25041794363216,326.38172228618464,326.9490595041659,326.5425175684061,325.92145279298416,326.43515825536804,326.52630570482165,326.0559248534045,326.1186819235957,325.8087873790512,326.7393331803887,326.1519697273427,326.69709619025275,326.7881079169525
2023-06-14,337.339996,327.51074291336295,326.90378443002487,327.3397907887453,326.932588024629,326.6867299130375,326.4055979527345,327.5676548880694,327.77484792577354,326.9529752179725,327.364695969698,327.13399473007854,326.7897860430491,327.0052526919767,327.2034458212843,326.6389413514804,327.62563608952286,326.9450725760964,327.0367948302447,327.2688264532652,326.6939467195476,326.45241437530126,326.6807190363396,327.6048066454385,326.1358482011238,326.99655874282803,327.2185591294753,327.04151634711724,327.1563411710649,327.6934208671223,327.02612988715873
2023-06-15,348.100006,328.40444263418016,327.61540632086593,328.10381561522047,327.89555129458495,327.24720324949675,327.1734730246068,328.353203000315,328.6291201652572,327.54423158101963,328.3775691010877,327.7930791220688,327.6204242737676,328.5240943867341,328.3794511902423,327.6353960655869,328.4330009513505,327.9132709610915,327.65842660140095,327.6757998277838,326.9280806691239,327.2419986478961,327.6867789028079,328.40163570650407,326.97668477118924,327.6119515809942,328.05353501272697,327.1798658581085,328.0354683930418,328.4807659392106,327.16141820587234
2023-06-16,342.329987,328.20981427157665,327.2310778072363,328.16355290776403,327.5929861609588,327.12439734087326,326.6809584376786,328.0919781412074,328.22707848424716,327.0862602160695,328.28662914884364,327.2045978698955,327.34277225095263,327.8705123666562,328.3134921739486,327.3865060588397,328.1383228269691,327.6103786901589,327.17166100572837,327.37974929485046,326.45373407058406,326.7411391789929,327.24318120335704,328.2445136963071,326.35481463584307,327.2631584810904,327.3472058366168,326.66480727879434,327.793469682034,328.26829291145935,326.66831009142385
2023-06-19,340.18998750000003,342.5399273920392,342.3514610025753,343.2699026287553,342.437803515421,343.09461396238675,342.2554917425117,343.0816413794943,342.56238339806123,342.89585160315335,342.54926993424306,342.4011263209369,342.36792054590234,341.9310403544848,342.5999366828639,342.41983442472673,342.9498052330115,342.4402228227561,342.76236243503047,343.1340727308934,342.96245760338826,342.2580954453945,343.04481761679756,342.35824933981394,342.847224043905,342.1681329744101,341.8253438828874,342.93456719113374,342.2064937407815,342.8364298160623,342.8984276521333
2023-06-20,338.049988,341.1927728320718,340.8273407552919,341.75236988966697,341.0150796528376,341.4128174445902,340.66356297600237,341.67003978243383,341.29132487908436,341.33293280116305,341.06873714572885,340.9715878663778,340.72580819873076,340.65842108687445,341.02454501820546,340.68454398629444,341.4250113902784,341.0188397316102,341.07459690505743,342.5049838086909,342.1594555986763,340.6686269047059,342.62018594893595,340.97229938374494,342.2362424481899,340.5985238017625,340.1148763523543,341.95640493775744,340.7319614065409,341.4731343885225,341.99159021703065
2023-06-21,333.559998,342.3316604300595,341.8031598442552,342.8053381709535,342.23539466396653,342.29653114650796,341.7154935843939,342.85359425913066,342.6138403992779,342.36204745968564,341.9213104594826,342.11379351307073,341.4364825698639,342.360403783648,341.5941455022486,341.1156985885561,342.63672565723266,342.24164611171767,342.13505673918064,343.6750912976636,343.1550322226076,341.73104875831865,343.82229370473533,342.4224347615564,343.2762682100785,341.86788310060126,341.7821995297824,342.8496201935074,342.1220754216075,342.65694052807163,342.8049590943716
2023-06-22,339.709991,342.49711167072803,341.82751536159145,342.41734392900526,342.7403808574272,341.733730132265,342.0359515938154,342.65030062463643,342.45030025869346,342.00252866277384,342.0810328637032,341.7612825944232,341.4577208954272,343.0102860547488,341.8946203925458,341.2784204196028,342.5247264283885,342.7513644107995,341.8787110199777,343.42279683436016,342.7201565499456,342.08014723220595,344.0882639057099,342.45555826272096,343.3618250725383,341.7661448828338,342.0796562348746,342.2938187160549,342.548896031995,342.4306154653841,342.3430425146911
2023-06-23,335.019989,342.2942922530658,341.48041201107645,341.7743357107714,342.64581491407364,340.914597473774,341.7645102316839,342.09123207307664,341.9951121293778,341.28138040229413,342.0113976494413,341.12224907242194,341.2419999704405,342.9750473366622,341.8438482610272,341.0858944972364,342.0747864445168,342.6531164424139,341.2804795580041,343.34749689132207,342.4722793485956,341.7931738781263,343.2541214684095,342.3718290796884,342.35065274460703,341.54364396018514,341.64919950916664,342.16464512495025,342.582337269674,342.02120514397575,342.2038849089412
2023-06-26,328.600006,335.93174670636745,335.74680352702796,336.06989465857066,335.9589175991333,335.8371067270056,335.74676630533264,336.2111006493128,335.7810151307457,335.99469509059395,336.11518306454707,335.56664658166574,335.92729684583054,335.56486305368725,336.32561137188384,336.1397946094308,336.33931933050815,335.95527074368437,336.14704589221964,336.17388413847357,335.9668882304556,335.73374412484213,335.7781643810108,336.02662185264717,335.5837522256178,335.8433585206654,335.41400173827736,336.0544654913273,335.9553066120341,336.3707852877843,336.05263390291367
2023-06-27,334.570007,335.99894533157334,335.63008514806023,335.3952885340711,335.833537101852,334.9385797353195,335.44175015399213,335.7697286961096,335.3961995527551,335.35563446835005,336.3054988725419,334.9770774811,335.93629922845753,334.2177268855039,336.4928560941262,336.1323129112965,336.0123337849849,335.82455225226465,335.6386273362416,335.25766304597016,334.86023559933824,335.4054671211623,335.6129769972854,335.8019563338438,335.22952208678703,335.4439764192329,334.5350271690009,334.9291727051224,335.62436510064134,336.06156781907123,334.99017783571105
2023-06-28,335.850006,337.4857462910917,336.9352256180968,337.28800501430794,337.166045338859,336.63063960850747,336.6002859867773,337.3972518943755,337.58306994208976,336.77194041000575,337.9424258465074,336.9638190165266,337.3910929350816,335.8597350468921,338.23030042582604,337.69278511829265,337.73158632167184,337.15706113552534,337.1677893497603,336.6003641216488,336.0297535901674,336.56685499435235,336.7694034661252,337.25385695836496,336.22791152866995,336.7115650697376,336.4488891105354,336.2075372038502,336.8782924783882,337.53275817011263,336.14026808953764
2023-06-29,335.049988,336.70434638088284,335.96825570058814,336.78473393230774,336.1722908614105,335.9387652391059,335.4346064684032,336.7281256707589,336.79505971353313,335.9067185526215,337.42043466174044,335.9850171142159,336.6790810274281,336.1092538228051,338.004674616765,337.27879517697613,336.98249006282674,336.16481400795385,336.22834431519067,336.15139542210136,335.39872272411304,335.4087470466183,336.6164385446531,336.2850479707739,335.89715930118274,335.56556007076887,335.76730840634804,335.43776116107887,335.855029259174,336.91923515030555,335.4717316411352
2023-06-30,340.540009,336.5035617106809,335.56543194020753,336.90378147327266,335.5726042559278,335.873317342404,334.6785345332568,336.8421433884048,336.4906484863526,335.8420014250679,337.08090681862325,335.4947010607765,336.1569885842391,336.3302429048834,337.35963638864735,336.45727337436506,336.9868709029563,335.56391645911276,336.0471350450357,336.2634326630641,335.3377719346456,334.63764719216033,336.0719115432967,336.25216461145567,335.1708476590232,335.3246530446843,335.3354816691574,335.48482528306573,335.51502643518984,336.8916143913399,335.48489211431274
2023-07-03,337.98999,340.55412806296295,340.3457066276104,341.011090071888,340.5327278111515,340.80533967805593,340.3402893645343,340.92273608463665,340.7893784967848,340.71689556659504,340.3816309238036,340.59842988363243,340.1885377551304,340.68306109941443,340.3839528610555,340.1911803179689,340.8733267178667,340.5418985391062,340.67010762783207,340.89739017739873,340.72184841543236,340.38101528564437,340.3713278998412,340.90086326086214,340.2024952162143,340.6861392928264,340.4202859372243,340.79782682684043,340.8764673756179,341.0712720122976,340.69863970550995
2023-07-04,338.06999199999996,340.5011506433991,340.1054904272576,340.26988958282925,340.5578308292885,339.87143942053035,340.1731267437626,340.29366912790783,340.73344066459504,339.9098903367669,340.2450231074923,340.3630047415175,339.8765194878339,339.844961569704,340.1814969262157,339.81661140325014,340.2043597479719,340.57347880550185,339.8213027109045,340.36193323913506,340.0039993508601,340.23662760400305,341.31841518284455,340.60757897806354,340.97107895389735,340.198905845857,339.7556201127498,339.7996023722124,340.5972674788695,340.41869643290886,339.86196239324426
2023-07-05,338.149994,341.2176329875508,340.64352045430667,341.536312509843,341.3943523772615,340.96311518953314,340.81404888482905,341.3528225930831,341.9656499440898,340.7854368034591,340.84346968544264,341.4092440270656,340.30893141514986,340.0794092105257,340.62741244402093,340.1011450347532,341.2565345908913,341.41207613161396,340.6948421199296,340.7517727843819,340.23475739045887,340.88382468609075,341.4651108668753,341.3308021313502,340.9486413599115,340.72967376526384,340.87568643227416,340.23204580858743,341.3077599661435,341.29330878848464,340.12368848145394
2023-07-06,341.269989,340.5444266015578,339.80502960215296,340.9009551918516,340.92372338041446,340.1602557068384,340.14058545686675,340.64375031345014,340.8677681800291,339.9075206706502,340.2950666810181,340.1392489865721,339.5935536474523,340.55247183333324,340.35798808764844,339.66417065200693,340.46777077521705,340.94350373183374,339.73607514008506,340.85780379868896,340.1694172321382,340.22201776471616,341.07644648083556,340.8932322661609,340.39383719261764,340.1241387418035,340.0019295516253,339.997004656088,341.0660448412568,340.8561013755737,339.9817390634214
2023-07-07,337.220001,340.3356098863705,339.42023421118705,340.5336573625416,340.6121024627738,339.6182912717659,339.6486708639974,340.43092582739223,340.5455820622707,339.535839472487,339.9705234571322,339.645676849362,339.1083100565677,341.04902170603236,339.7918612129899,338.94098525095757,340.2109379265771,340.62525298748045,339.31681800232184,341.1311726882375,340.2632423028988,339.69654906323456,341.315119340842,340.5003754144707,340.4471620457738,339.5455447260587,339.41856979596156,339.98505020482787,340.5922079298661,340.3158598753017,340.0011809507388
2023-07-10,331.829987,338.2571517673729,338.06090397599274,338.4581650674971,338.4147461898721,338.24098035325966,338.1950802227015,338.53929093726197,338.1803267039021,338.3356309211533,338.04825944488505,337.9702816821283,337.8685021435326,337.3660990130578,337.914946683945,337.73840645382575,338.59715980620103,338.4159484668701,338.40438910321024,337.4644386406209,337.2691272711243,338.2024029379312,337.6054769322653,338.57691434394724,337.39918024414095,338.366978977643,338.12163125591997,337.4438484846845,338.620076898034,338.7596204419634,337.3371719186528
2023-07-11,332.470001,338.4831370543627,338.115897148292,337.814987682974,338.8867378467999,337.399376415054,338.45235969690157,337.95608224535385,338.4697810559531,337.56648155142403,338.43215654997,338.0720159371496,338.0780176379749,337.66388456982787,338.53616951523935,338.1876985021578,338.06569903899026,338.8889518137499,337.6961141973498,337.93322757888564,337.54611866109053,338.4745025338508,338.4708644853304,338.4955452699798,338.0939066498483,338.11762398551997,337.79504720461034,337.53740357127583,338.82487662581946,338.1911582429781,337.58090125809724
2023-07-12,337.200012,338.33189286982946,337.78756484786896,338.12759787641244,338.65460569046786,337.5209115367967,338.02982713229807,338.17359737117135,338.8205341602776,337.5908791627351,338.3743531436181,338.2180132433368,337.8474243771134,337.5738187852761,338.4509118468281,337.9339098294607,338.3195867661512,338.6505169941013,337.77063912060805,337.9974747201128,337.4312003309346,338.0227440905479,338.186814681897,338.65492844016234,337.6475092279722,338.0948837725975,338.27214188090414,337.4999824102017,338.8550093224996,338.373175095169,337.41845733022103
