Date,Truncated,"2,1,2+None","2,1,2+t","3,1,2+None","2,1,3+None","0,1,0+None","3,1,0+None","0,1,3+None","2,1,0+None","3,1,2+t","2,1,3+t","4,1,0+None","0,1,2+None","0,1,0+t","0,1,4+None","3,1,0+t","3,1,3+None","3,1,1+None","1,2,2+None","0,1,3+t","2,1,4+None","0,1,1+None","1,1,0+None","1,1,3+None","2,1,5+None","4,2,2+None","1,1,2+None","1,1,1+None","2,1,0+t","4,1,0+t","0,1,2+t"
2023-05-15,309.459991,309.03934756660243,309.19346429126995,308.98873917712723,308.99129209606934,308.970001,308.7613012415057,308.7144322112546,309.1173384490124,309.141124041579,309.14365328065173,308.6809438172275,309.11929239666773,309.11829071867214,308.6949000583341,308.9254645156696,308.90721489332856,308.72255455416723,309.5173864774981,308.8801841756835,308.9798966215872,308.96576893977885,308.96627982775505,308.702794264773,307.6545159655576,309.27635932495934,308.99937204263574,308.8643137884459,309.27828672612236,308.8419443805184,309.2815462505136
2023-05-16,311.73999,310.01676745223017,310.1732767618585,309.97817866701945,309.97759613161423,309.459991,309.6886664473133,309.6944357736473,309.53995742098107,310.13368694845354,310.13297486144774,309.91802372807314,309.5108304683983,309.6082807186721,309.9196847256909,309.8560677389246,310.02098871977853,309.8103380689585,309.21785751238593,309.86286909708866,309.9799025133681,309.4618392017882,309.46159044103456,309.8183395971664,309.99138309378316,309.46308689120644,309.52611037546757,309.35716175557013,309.69837031712024,310.07578228342265,309.67024108490415
2023-05-17,314.0,311.8096445528308,311.9624100600469,311.8250326844441,311.8235985290424,311.73999,311.78035971862386,311.7660372975937,311.7139622699958,311.9819109005033,311.98056675918485,311.69185111229365,311.7066058137165,311.8882797186721,311.64208606265584,311.94338182508204,311.8305853616376,311.7106902896181,312.3275642564735,311.9300628154092,311.83034738340405,311.7485094140812,311.7474324456811,311.6736127943443,312.7226902579873,312.3926347137802,311.72930813768244,311.5851974759774,311.86915391344235,311.8517949722642,311.86279923657185
2023-05-18,318.519989,313.44901041578635,313.5981980989709,313.4563473978896,313.45622840431383,314.0,313.8048569256423,313.8291602799275,313.8509190570533,313.60995161643916,313.60989225920326,313.7683534193768,313.8449883798128,314.1482897186721,313.8005347286971,313.96482486319934,313.4647389722382,313.8064623446703,313.7655599615502,313.9905000324658,313.45783597565753,314.00841971506736,314.0073771969478,313.83637532457294,314.341670215692,313.58040691266837,313.8379519081634,313.80256994542293,314.0044507381766,313.9243234944659,313.99878256305504
2023-05-19,318.339996,318.2579503514576,318.40765718899365,318.1656435815392,318.1664357156967,318.519989,318.2002893033376,318.25407309056544,318.3798524156042,318.3128420625572,318.31325567391804,318.2418249834283,318.34856396729975,318.6682787186721,318.2767579297244,318.35641611029894,318.14336499509,318.2095054606742,319.1639465007755,318.4112562535836,318.1647320660771,318.5368605463983,318.5347432927045,318.25644081701415,317.7724385634993,318.83305421422386,318.29139920134094,318.218466344633,318.53126599041184,318.3925686636384,318.49916498967343
2023-05-22,321.179993,318.4541580257384,318.6073224624024,318.39987055833546,318.398838059346,318.339996,317.8723833287652,317.888381754448,318.0288378806094,318.5511687409114,318.54952268517906,317.9854930901932,318.0397644763223,318.4882857186721,317.95449667704156,318.03133533009736,318.42905386246133,317.9112693585939,318.01496223210546,318.04741337875214,318.4032464622377,318.3392598017685,318.3394084610908,317.91368772960334,317.1086237606492,317.5916395720735,317.9269425606437,318.0945301053855,318.1825757293446,318.1374778354169,318.193215809517
2023-05-23,315.26001,321.46895895506174,321.62399983264766,321.39763922380433,321.39701178897235,321.179993,320.8789732786394,320.8494465493188,321.2018738338879,321.5505947972759,321.5496722525482,320.98645812027564,321.16434168646117,321.32828271867214,320.9396551803802,321.0375102197862,321.376780070676,320.8984376061287,321.88938110833715,321.0076008893227,321.40124489193573,321.1906162574371,321.1892634090691,320.86923408743564,320.7281594159512,321.54915145046266,321.0119497910441,320.8894962104618,321.3571643701963,321.1382501743949,321.31901900973367
2023-05-24,313.850006,314.9818439632674,315.13673037088176,315.091846564751,315.08946823163905,315.26001,315.08474557502495,315.02579248645566,315.0450501086785,315.2558020627958,315.25372062766826,315.2737929500636,315.0887755226636,315.40829971867214,315.2466195170242,315.2534696970043,315.16636283802336,315.16394453840445,314.74772607890435,315.1940155915979,315.0989638606687,315.23783179717896,315.24068580208996,315.12751830154673,315.8235018926369,314.6807701980151,314.9801697172413,315.1979765313312,315.2057909062831,315.433608327345,315.2511175697831
2023-05-25,325.920013,313.8926414391091,314.0477571514319,313.92468974528515,313.9264728119542,313.850006,314.06851729398966,313.9525281937175,314.2520270655879,314.0844202117982,314.0869510407211,314.0399000996551,314.2356330627176,313.9982957186721,313.9780086466159,314.23862494290387,313.8497823917927,314.02255936978173,314.6397213088368,314.1232709106097,313.91896605910887,313.8448160614551,313.8454034198321,313.9260757292312,314.4530404891632,314.8197985740495,314.1440665399262,313.84118651009595,314.4167196384757,314.2055729091285,314.4025601451926
2023-05-26,332.890015,326.4009068449987,326.54936656791176,326.2793747100765,326.2800005679374,325.920013,326.4034730321703,326.4493919864815,326.05732498045893,326.4240448096466,326.4244692281799,326.5559022393112,325.93929511683655,326.0683027186721,326.5401223421847,326.5617122805477,326.2995136660318,326.507299173301,325.7085581858345,326.6077755378757,326.2786527277676,325.96516962567745,325.9594123030122,326.516752060718,326.08928601683255,326.1115780857952,326.0896984664993,325.54624791018136,326.2050419987809,326.70637217420546,326.08581484106566
2023-05-29,332.050003,332.31806307208916,332.46152029400844,332.2333093349355,332.23174431649136,332.890015,332.1385696507294,332.262535584021,332.0840699887214,332.37501104982397,332.37216038343604,331.9350930468046,332.1036647677971,333.0383047186721,332.0155742591724,332.28535225250243,332.2573363426345,332.0233685887013,333.60104286455623,332.4096370990189,332.23886156332077,332.9159112774714,332.91276670352374,332.12400760640713,331.355861769093,332.96510435628727,332.1248106054218,332.3673662193362,332.2239661618165,332.0816242379698,332.24163726532896
2023-05-30,331.209991,331.08841755026947,331.24054895949547,330.97449604050774,330.97461640335376,332.050003,330.7428787409434,330.7842575055485,331.56830062274895,331.12259718422956,331.12173177960324,330.7029040016571,331.6038344703318,332.1982927186721,330.7562432965963,330.89224158621266,330.9431374472196,330.71120587067884,331.6855239395919,330.9341015756561,330.9774944053008,332.0467648336864,332.0472610059546,330.7712082450118,330.6707123807915,330.36261024772904,331.28394664832825,331.6405508053712,331.72036464748896,330.84887971837827,331.75423623425297
2023-05-31,328.390015,331.50068547725,331.66098893993654,331.43027879555,331.42785449603406,331.209991,330.7930346102311,330.7587968821364,331.26489169551496,331.58830622772354,331.58586202721744,331.31734852733666,331.215469688843,331.3582807186721,331.2465115942092,330.9542008809323,331.48721458866584,331.0088112259967,331.91608910651684,330.9183403966181,331.44196352858944,331.20686178538125,331.2072490059546,330.9834849784947,331.91385745996723,331.4729680333616,330.921071720464,330.89474214185157,331.42428078854226,331.46332545575206,331.37364971397403
2023-06-01,332.579987,329.2601695213073,329.4166728488292,329.36953019760097,329.36648080714457,328.390015,328.51013240848584,328.3687541091731,328.4382827779613,329.5335402126782,329.5310311933197,328.8038941189412,328.42988919989443,328.5383047186721,328.61768758455366,328.6796943618772,329.41756130817794,328.58280590332697,327.9793795856689,328.5354715255839,329.3772525369138,328.379481068626,328.3808099441197,328.42734074034655,329.13339198467395,328.1411766790682,328.28884964824715,328.21327153292157,328.59954396549716,328.96244534869646,328.5922685093703
2023-06-02,335.399994,332.7663152979066,332.91520392155064,332.7814883660418,332.78369329761244,332.579987,332.8263267880472,332.714068789916,332.7877757371573,332.9341656212539,332.936570583837,332.7929092451031,332.7400542850549,332.72827671867213,332.7274127411158,332.99032649065646,332.7060221770105,332.7941280660988,333.432803381626,332.87669964976425,332.7724236236767,332.59569528823454,332.59366404065463,332.6960591258458,331.964657855896,333.65415977601145,332.70897853151007,332.30569870017416,332.9442659048596,332.95272954547755,332.89721049603827
2023-06-05,335.940002,334.5090199670408,334.6566857002414,334.46378762766915,334.4647437821411,335.399994,335.297837486594,335.32252764414255,335.1215604350672,334.61324938207576,334.61380389848966,335.2807692103632,335.11970918636285,335.5482837186721,335.3739265011801,335.4579785907912,334.4840660051502,335.31007568005936,334.97308766731857,335.482840616009,334.4619994185608,335.4104810063701,335.40919915707155,335.35842146022804,334.1277531641132,334.9255457144191,335.14655750899,335.08611777848256,335.2727712507147,335.4364430452391,335.27110665138986
2023-06-06,333.679993,335.41883495563053,335.5723318516498,335.3390730460346,335.338678971818,335.940002,335.45717230405336,335.47164675505,335.7480566570701,335.4909499115503,335.4902808467928,335.3450340881352,335.76492161916167,336.0882917186721,335.3781639200048,335.6154798495335,335.33406509398543,335.38754187017463,336.7477408957668,335.6310239418053,335.3434094489486,335.9419822063204,335.94176471139036,335.40634167138353,335.2144664880347,336.2969835750386,335.6543017708637,335.66239730562125,335.9027081561839,335.50097837517626,335.9198465627845
2023-06-07,323.380005,334.23017995371106,334.38736455312454,334.22650520922565,334.2248416675107,333.679993,333.4533196961747,333.4395740788035,333.635319566161,334.38395518076277,334.3822984148437,333.6323300223804,333.6380624562818,333.82828271867214,333.6175234886006,333.61797977631716,334.264414667299,333.54199094132554,333.1930436326846,333.60486377482346,334.2315835984526,333.6715340241012,333.67261580631646,333.5401291666814,334.59435865025426,332.9793988887848,333.5187961090211,333.5175777136399,333.7947569633159,333.7885222662949,333.7982260404175
2023-06-08,325.26001,323.93737749060347,324.0958654005849,324.0921650830789,324.0917528892853,323.380005,323.51602289121774,323.40244678980434,323.5007784076589,324.25984837967053,324.2599815513758,323.60348719089376,323.56684538621533,323.5282947186721,323.5533163132411,323.6938979556072,324.0869286529132,323.527705244506,323.99694560416543,323.5813899072465,324.08902472499216,323.3415186112351,323.34638344963685,323.44967509663684,324.47312546312884,324.25903116897695,323.4739299988371,323.557531942905,323.6704439175604,323.77419507085824,323.74046368549267
2023-06-09,326.790009,325.5888529611084,325.7446887876687,325.6059445612063,325.60859770646505,325.26001,326.1256873797528,326.0202945010312,325.9739899099182,325.7664953562458,325.77005295791014,326.1234474659644,325.9101503131639,325.40829971867214,326.03939760003203,326.30068597070886,325.539848688735,326.1304753303071,325.01639296779024,326.19720739767683,325.5974609821908,325.2671844252246,325.26614677246914,326.0226820912244,325.51676324743875,325.7782580241946,325.99691024021797,325.35067586790285,326.1396797534288,326.2932631992895,326.0788185962
2023-06-12,331.850006,326.31254051196447,326.46145780865646,326.3862538080313,326.38517556656,326.790009,327.36143415455314,327.40655382160077,326.66596491647334,326.54418750015617,326.5435883646786,327.2697664866109,326.67671735171956,326.9382987186721,327.3367971228902,327.53124569429895,326.4669691647385,327.35874322869836,327.4030747458061,327.57911337564263,326.3895203257615,326.7957037824243,326.79500327168597,327.40360700729804,325.9801563821039,328.11903848984383,326.9475555394678,326.81901381083173,326.820561994458,327.4361359830107,326.83383843311776
2023-06-13,334.290009,331.44358105818355,331.5911138008614,331.36348920465747,331.36581140581774,331.850006,331.60741528764595,331.68723487693785,331.7618353597955,331.5090987159217,331.51118237501504,331.17686690294414,331.7668016275352,331.9982957186721,331.2665287670316,331.7640047595604,331.2724144333566,331.4091764831685,331.6914646650751,331.84806879100904,331.35652384926624,331.8689071603257,331.86652300409486,331.47643382239465,330.8494894631902,331.40797620965697,331.8463854091477,331.7205309667123,331.9134230290921,331.3375484502284,331.91921621622737
2023-06-14,337.339996,334.3119755505038,334.46365654688356,334.1947837747631,334.1948025207281,334.290009,333.8307331173987,333.97063398906835,333.95052555755746,334.3407475203301,334.33982310679846,333.935189245578,333.9447099962768,334.4382987186721,334.0263939173831,333.98692933613404,334.2314182320627,333.92759482397855,334.858081499019,334.12988442360705,334.1953625705766,334.2990629963909,334.29797373585706,334.05739254268013,335.1184788507995,334.453043900551,333.94363699924395,334.10818412627515,334.10127967168177,334.0846881113593,334.09475401704447
2023-06-15,348.100006,337.5691929199626,337.72428816707617,337.4703496135982,337.4686304610416,337.339996,336.8200734451901,336.8719421076769,337.18256809136597,337.6218808418531,337.61951919034783,336.90417888046966,337.16041257983375,337.4882857186721,336.8647338741649,336.9753659852281,337.46726953615376,336.8104484559409,337.20333564782226,337.0283883136344,337.4784340551319,337.3513679282636,337.3499518651454,336.8310208534486,338.46399868560565,336.6465296962654,337.0309705515488,337.09608695900766,337.3352027649542,337.0533040987151,337.31204133439803
2023-06-16,342.329987,348.08770536614094,348.2377682779105,347.98064468939384,347.9779798646999,348.100006,347.7047549682082,347.7519163371402,347.9264966118661,348.128818113621,348.1257438991794,347.9659820609718,347.825484932262,348.2482957186721,347.8659379139449,347.85328303834973,348.02844236610173,347.81439540954904,348.8495231557551,347.899016212114,347.9936958214164,348.14020180205756,348.13512916889334,347.80519592746504,347.9184629199397,348.38893748191936,347.7249855992682,347.57036636245664,348.0712692002273,348.10501484167526,347.96681948001475
2023-06-19,340.18998750000003,341.40705002416706,341.5556351586101,341.51114355101174,341.5084774578599,342.329987,341.3845406164316,341.3676941943195,341.5713687106999,341.66844390516246,341.6654806074015,341.5075206992924,341.6556892535177,342.47827671867213,341.52041849768295,341.5426939075377,341.5708261885663,341.3959275029608,341.85514297220493,341.5240444488058,341.5187540327877,342.308259015251,342.3111523193766,341.41145040269424,340.1000578835716,341.0801867431758,341.427177853649,342.0643837912644,341.7245394772826,341.6584727028356,341.80859580334214
2023-06-20,338.049988,340.3143197240464,340.47145410212335,340.23486859400055,340.2384367316384,340.18998750000003,339.8577808144067,339.70766406395563,340.5792594815827,340.38853923993435,340.39220593382146,339.9708268266082,340.55052596207685,340.33827721867215,339.8765989598903,340.022162100217,340.1104615868068,339.8637777368164,341.0008773980244,339.8709511679668,340.2241301309044,340.18206597338775,340.1830020451659,339.74020023619113,338.5681139399836,340.56923245627934,340.2201671924752,340.033916680947,340.74450162711355,340.1282716139102,340.7163390186581
2023-06-21,333.559998,338.9387266103241,339.0976163293775,338.96338055170855,338.96121902433316,338.049988,338.59621773823824,338.5081217569913,338.1898520268849,339.12505441693366,339.1231252767795,339.05224758573905,338.1570313889969,338.1982777186721,338.9805008381263,338.7702931105355,339.07253977389286,338.819847216975,337.5699266466685,338.68046314597905,338.9693637541865,338.0420148425062,338.04300254516585,338.7482685532088,339.1083601026977,338.1813231237008,338.1515103116703,337.98507113639914,338.35168955102563,339.2118109248698,338.3204283349575
2023-06-22,339.709991,333.7328478155479,333.88750182922473,333.87380900502984,333.8731530221033,333.55999800000006,333.86175825783744,333.72631442840725,333.69198951342594,334.0391581193839,334.039235685211,333.5900541949047,333.7443256342432,333.7082877186721,333.54125364904934,334.03543781681606,333.83764646811323,333.6853995351956,334.308787928853,333.90062896806023,333.87320320413903,333.5432369684519,333.5453416309911,333.57160278830065,334.74559726223686,334.7040368939435,333.758191471209,333.64228219361956,333.85604899933475,333.76391980809757,333.9122585287306
2023-06-23,335.019989,339.3739964495664,339.52355151842676,339.3409852827791,339.3437108671201,339.709991,340.1579041152419,340.1622029896314,340.03908759144537,339.4928124810848,339.4959879413857,340.0679411197295,339.9744797469031,339.8582807186721,340.12227505934527,340.32249440562737,339.29895549495177,340.1764588475559,339.45702608423153,340.32919340960945,339.3334091156107,339.733052305324,339.73006600391096,340.19105801682144,340.42158338980227,339.818967491334,340.093997075979,339.59176513124083,340.1952908392725,340.22946730223964,340.1317887537753
2023-06-26,328.600006,334.3650792811941,334.51516333374894,334.42511933734704,334.4244364519676,335.019989,334.9079561547818,334.9855053889893,334.5817294867119,334.58133655193393,334.5805378495552,334.8181770278118,334.66237585768084,335.1682787186721,334.94380136296746,335.07555666130827,334.4861588782787,334.87966411352807,335.54150501660524,335.15626207703036,334.4260872596529,335.0023639429052,335.00467974542164,334.9785946922136,334.2797214015484,335.63700880554666,334.76352126428486,335.06398093684396,334.7382028442869,334.9824166717599,334.8213620717015
2023-06-27,334.570007,328.92955454053714,329.0884423315045,328.92218405988245,328.92442043928855,328.600006,328.5148433860597,328.4573396267371,328.900735165398,329.0813025890899,329.08378868153693,328.2883236833282,328.94951148108197,328.7482957186721,328.2606286141149,328.6864505312548,328.83276138959445,328.39854389212076,328.2943209676985,328.63303672556617,328.91372499164555,328.57606362601206,328.57904968609313,328.34988636237097,327.5196588262152,328.180355785631,328.865261472044,328.83151658278894,329.06901116294205,328.4594444063864,329.1213902521538
2023-06-28,335.850006,335.6522188433766,335.80966797593817,335.58747882831517,335.5870040925456,334.570007,335.3263538933586,335.3639540731771,335.03110475277424,335.74316987611496,335.7429815116251,335.5915874495582,334.9303953086603,334.7182967186721,335.57615186035594,335.49508985320085,335.62413816341666,335.4958805263668,335.34898311555816,335.53542043470776,335.589731478116,334.5924220594519,334.5894944682659,335.5159166687077,335.5904842119457,336.05501206284794,335.0894017534815,334.58143309098523,335.1892883408535,335.74993651750697,335.0895018876175
2023-06-29,335.049988,335.4782016189217,335.6259669035894,335.57995866645825,335.5773861343755,335.850006,335.8729866146548,335.9360533077141,335.4441128256074,335.7373008049338,335.734777128512,335.6876572574438,335.4842564229519,335.9982957186721,335.6973887743131,336.03591372727635,335.63288972633524,335.76663327899166,335.45811066906714,336.10132806686374,335.58699602190774,335.8547088837335,335.8541842136876,335.79576937435115,336.71028937475006,335.60851476977473,335.6519214001774,335.8206562580917,335.59511024680216,335.84931122938934,335.636756449865
2023-06-30,340.540009,333.9884588125029,334.1372925406754,333.97512985484155,333.9779456065713,335.049988,334.55434902484313,334.5735983180937,334.959362960736,334.1268830786138,334.1296839965147,334.2770840038896,334.9931618750728,335.1982777186721,334.3295581799124,334.7141834570806,333.8924214061506,334.43814210457583,335.7836973607945,334.73686827032856,333.9670948892735,335.04697865117475,335.04737655564895,334.4717277128281,334.92767437381633,335.2986186109562,334.9221907001884,335.04985007128823,335.1167258650972,334.4378571216753,335.1516956043293
2023-07-03,337.98999,340.72342463626865,340.8772947536675,340.56456763322944,340.56516906615707,340.540009,340.4993085541609,340.5856001466034,340.6133675580283,340.7117216302545,340.71193521298045,340.7736288746247,340.53928380482074,340.6882987186721,340.8186455890051,340.6582182187171,340.58437086055335,340.64969268586583,340.28845125302223,340.7464337570622,340.56576829520594,340.5605508360097,340.55792970219363,340.7271085910013,340.4612992149729,340.17781460139855,340.522345618504,340.373226269574,340.766733970959,340.92238607322605,340.6916682584299
2023-07-04,338.06999199999996,338.5346811335897,338.68945545456063,338.5615521221033,338.5581680516781,337.98999,337.6680660523449,337.6736193330597,337.60424420445787,338.7186458350758,338.7148719938522,337.73280868444994,337.6468682656168,338.1382797186721,337.66042289698703,337.83105966863906,338.6263147903888,337.6569427086485,338.5573617476936,337.83699646066145,338.570766096926,337.9803770840332,337.9816661463959,337.63106540304506,337.1001990484509,338.376661965668,337.5977353998181,337.9286060890331,337.75931315892876,337.8895853197618,337.80275349973965
2023-07-05,338.149994,338.2003375492803,338.3550557497017,338.2005107436173,338.20142068923917,338.06999199999996,337.8713276018738,337.8004687435858,338.2454643076208,338.35722301766725,338.3582470373608,337.8305675312768,338.2315503241189,338.2182817186721,337.7815360830667,338.03438360263067,338.1304128114481,337.8353556411329,337.87057154229615,337.96432635534796,338.1973819686007,338.0703271255665,338.0702531450879,337.779640343437,337.44888901959035,337.60383503661683,338.0943178739926,338.0164789641912,338.4055873373608,337.98971730532384,338.3925085892463
2023-07-06,341.269989,337.72878660853274,337.8815826275573,337.7614614351849,337.76075904623576,338.149994,338.31865953891435,338.3148651019326,338.14476530631157,337.92004195434885,337.9196515218489,338.55823871410814,338.12323750292126,338.2982837186721,338.57701402747324,338.48557760105024,337.8202674295052,338.4453866574898,338.71587600911033,338.4822703658007,337.76515655801006,338.15029192368985,338.15025514508795,338.45566302423657,338.8384726960458,338.95017471511676,338.1264375644075,338.10303118559716,338.302421620445,338.71530783096784,338.28174179302954
2023-07-07,337.220001,341.1026550943679,341.25316568691943,341.0811466114542,341.08133646615636,341.269989,341.25405237358916,341.2325163921768,341.2749443414419,341.233923645231,341.23427482573277,341.15175588732575,341.2589920809734,341.4182787186721,341.1033001804524,341.4155985677116,341.05582480475454,341.172138783607,341.13984821642146,341.3947723160272,341.08171249988413,341.2816554758197,341.28017338749885,341.128366834871,341.64941001140426,341.1070713834656,341.25126676484615,341.13618819315724,341.4297262830103,341.3105842930248,341.41445226965357
2023-07-10,331.829987,337.2844534317929,337.43698342862814,337.3120588679994,337.31214713033944,337.220001,337.0045991875459,336.994382046908,336.9920677895714,337.4673277855412,337.4672318703164,337.00589265622244,337.03872354888597,337.36829071867214,337.0428508310591,337.17083313966697,337.3315359341408,337.02802847955763,337.63231671309177,337.161970403126,337.30926408848933,337.20481196318934,337.20678089959677,337.04546832202766,336.97355226992306,337.53424952556037,337.00194243432804,337.23160155182563,337.15077785836036,337.16709484716984,337.1991255094344
2023-07-11,332.470001,332.15933058324896,332.31812703800506,332.1701156128491,332.17156093650374,331.829987,331.90597937158526,331.84193845558116,332.0901931033692,332.3304042024559,332.33205073508316,331.8830668690539,332.1162856321824,331.97827671867213,331.8958704512506,332.07828416492055,332.1130667212363,331.87725875175795,331.6577129341746,332.0166027104846,332.164041586477,331.8098872069962,331.81239274385536,331.84737911573643,331.40776762829944,331.73415112835147,332.03574738572945,332.00327299369195,332.2568949714395,332.05071196900286,332.2859894774388
2023-07-12,337.200012,332.8296149105591,332.98707549698497,332.86011989755815,332.85934777899644,332.470001,333.1195861838525,333.08276401047175,332.8424770553923,333.02238760551654,333.0222993592841,333.2405936965756,332.8027336856405,332.61829071867214,333.1776466178469,333.29250657642194,332.9012021345396,333.1974299596107,333.0003328676282,333.2576709782412,332.86353468493485,332.47246957352365,332.4720901541752,333.1435523562303,332.770993768507,333.6584779899889,332.9074174008547,332.59478158038485,333.00473423461494,333.4058506926653,332.9673666022783
2023-07-13,342.660004,337.0339978995744,337.1822743016177,337.0787096063187,337.0779394782264,337.200012,337.51668040726395,337.55286521426257,337.17188414997054,337.2337086380639,337.2333452788175,337.35356747505347,337.1546055952004,337.34830171867213,337.3742349151283,337.6803410032799,337.09039851692836,337.4425894571046,337.122260419188,337.7189336675748,337.08133574508304,337.2176912034791,337.21545185323623,337.46324513630356,337.52486428072405,337.4644135743774,337.32994051145806,337.16026035306777,337.3246185507852,337.5155609051602,337.30866847357913
