Date,Log_Truncated,"3,0,2+ct","2,1,2+None","3,1,0+None","0,1,3+None","2,1,2+t","2,1,3+None","4,1,0+None","2,1,0+None","3,1,2+None","3,1,0+t","0,1,4+None","0,1,3+t","0,1,2+None","1,0,0+None","1,0,0+c","2,1,1+None","4,0,0+ct","1,1,3+None","1,0,3+None","1,0,3+c","5,0,0+None","5,0,0+c","3,1,1+None","4,1,0+t","2,1,3+t","2,1,4+None","1,0,0+ct","4,0,1+None","4,0,1+c","2,1,0+t"
2023-05-15,5.734828813978607,5.732709816113473,5.732698822568887,5.732574358315233,5.732500912492495,5.733300551557175,5.731764366919544,5.732303757895127,5.7338068678197365,5.731697886651143,5.733212243557998,5.732398154277124,5.733148972117304,5.733784486584227,5.731204596354217,5.731204596354217,5.733358188571598,5.731993247028991,5.732491432716791,5.730357735112014,5.730357735112014,5.730365370320645,5.730365370320645,5.732574469109782,5.7329251595133295,5.732405024281653,5.732556335356675,5.732420504914886,5.730971979222099,5.730971979222099,5.734433276469509
2023-05-16,5.742169474982891,5.734272890843155,5.733959313229916,5.733393723720123,5.733276387891134,5.735152386230892,5.7329160835500375,5.733853304925692,5.734118270390812,5.73316560511866,5.734686194959098,5.733928658882383,5.734588320584529,5.7339621506234915,5.729195271312641,5.729195271312641,5.733743057587748,5.732200155652801,5.733486751673011,5.728899671620107,5.728899671620107,5.730009081359244,5.730009081359244,5.733393492758752,5.735091122957208,5.7341873775282535,5.7333062798507095,5.731612612761732,5.730591277481572,5.730591277481572,5.7353668879669115
2023-05-17,5.749392985908253,5.734766080746121,5.734587645030859,5.733721434054854,5.733464968450115,5.73632661485747,5.733973057371084,5.733897782136046,5.734073618149467,5.734004021373082,5.735606567158746,5.7337624690719995,5.735384712182238,5.7339621506234915,5.7272157637738825,5.7272157637738825,5.733877841752052,5.731957547007033,5.7335389017174885,5.727074023893436,5.727074023893436,5.7282426110619955,5.7282426110619955,5.733721335568453,5.735716852852249,5.73580080467285,5.734144171539197,5.730820276293144,5.728965620578645,5.728965620578645,5.7358874959293535
2023-05-18,5.76368523285452,5.733302693795503,5.73388190572644,5.733702882753864,5.733464968450115,5.736183569953854,5.733287562637929,5.73368153277501,5.734047309012909,5.733236735383265,5.7361286278452095,5.733669466221423,5.7359424778370975,5.7339621506234915,5.725265631259273,5.725265631259273,5.733893029215358,5.73143234924339,5.73353062287447,5.725241053392731,5.725241053392731,5.726402114304254,5.726402114304254,5.73370287940808,5.736029819064111,5.735669783049068,5.733655859207678,5.730043263725233,5.727621331436444,5.727621331436444,5.736427093056082
2023-05-19,5.763119981436526,5.732223863654759,5.733315334234052,5.733615769299377,5.733464968450115,5.736204388378799,5.732690650246414,5.733522910151755,5.734050840695354,5.732821300463381,5.736585562852632,5.733669466221423,5.736500243491957,5.7339621506234915,5.723344437856329,5.723344437856329,5.733886255935421,5.730851960866264,5.733531937144523,5.7234319346273965,5.7234319346273965,5.724558422467929,5.724558422467929,5.7336157933027785,5.736427014002691,5.735647930009867,5.733014312237826,5.729281346727748,5.726077802570157,5.726077802570157,5.737001684680893
2023-05-22,5.772001691838712,5.762351469230214,5.762270519802531,5.761392562094518,5.761486734472262,5.762830006205764,5.7623026709304845,5.761771658392096,5.761923412803648,5.76226006815495,5.762014440792979,5.761648888939887,5.762110531042795,5.762020553205561,5.760637046070605,5.760637046070605,5.76146979153615,5.760431752140345,5.761546025504951,5.7591676379523795,5.7591676379523795,5.759564211179559,5.759564211179559,5.761392403190333,5.76236164580253,5.762855500237395,5.762278688297105,5.761868730307038,5.759793101766417,5.759793101766417,5.762524727135686
2023-05-23,5.753397726918246,5.762686589085291,5.762663877331679,5.760393610027544,5.760366953492287,5.763815056748824,5.761895716516049,5.7610863609459715,5.761961763570179,5.761729064343535,5.7616493660867745,5.760799988984029,5.761628276353201,5.762030004421625,5.758190956377107,5.758190956377107,5.760898977972588,5.758501723659294,5.760502678737488,5.7556153164893455,5.7556153164893455,5.756632515933661,5.756632515933661,5.76039330301664,5.762281464429674,5.763042357271958,5.762216424107064,5.760639641030319,5.757039495473145,5.757039495473145,5.7631839118515344
2023-05-24,5.748915183880953,5.762627975898778,5.763311648319161,5.760574826591482,5.760341770349562,5.765032042913437,5.762325781615857,5.7618548709774515,5.762061876061365,5.762308427536652,5.762425065098149,5.761375273426177,5.762206264627731,5.762030004421625,5.7557811655824045,5.7557811655824045,5.7608365393347,5.757829939107413,5.760642016467389,5.753238782999673,5.753238782999673,5.755318959331737,5.755318959331737,5.760574245185782,5.763613008832687,5.764067909394587,5.762596122149484,5.759432383388792,5.755772820876822,5.755772820876822,5.7638534796702725
2023-05-25,5.7866519923655835,5.761590592496627,5.763186616863178,5.760785042881655,5.760341770349562,5.765464678373952,5.762552373319271,5.761988315688178,5.762059413406574,5.762549298713526,5.763181734742887,5.761387393654609,5.76276403028259,5.762030004421625,5.753407135026751,5.753407135026751,5.760865934595545,5.7572516820757,5.760619896540093,5.751065340620112,5.751065340620112,5.753490653560418,5.753490653560418,5.760784496358731,5.764277651823839,5.764840264711637,5.762645180524115,5.758246632085211,5.754125294370464,5.754125294370464,5.7644171825980735
2023-05-26,5.807812150138961,5.760639629787967,5.762729519881628,5.760843402679655,5.760341770349562,5.7655795156061975,5.762299669843021,5.761918666534568,5.762051042854766,5.7622556362342205,5.763787000785875,5.761387393654609,5.7633217959374505,5.762030004421625,5.7510683340438735,5.7510683340438735,5.7608828322146834,5.756527360678013,5.760623408088501,5.748920180404647,5.748920180404647,5.7513751779997655,5.7513751779997655,5.760842924982403,5.764765869714013,5.765142266438886,5.76236420984991,5.757082066669345,5.752502563611912,5.752502563611912,5.764979346295001
2023-05-29,5.805285569021507,5.804137998461414,5.804430513550112,5.805072446979321,5.805437976252065,5.804958950438919,5.804967891778537,5.80446623038791,5.804819521397831,5.8047808279680995,5.8056547195300405,5.8046594778172995,5.806019244339155,5.8052489489560335,5.804666002580545,5.804666002580545,5.804775889644322,5.803313473819401,5.8052241177592,5.802914356265754,5.802914356265754,5.801745363096126,5.801745363096126,5.805072795341575,5.805040484035194,5.805537609650146,5.805076879130238,5.805912563023383,5.802273827000572,5.802273827000572,5.805373087813451
2023-05-30,5.80275258811892,5.799650848842749,5.800703435243796,5.800541708261636,5.801263566210463,5.8018368287842,5.79978246417246,5.7998194858393814,5.803032091542721,5.799678472116772,5.801716942090959,5.80025673088904,5.802440784694068,5.803714081521034,5.801566542472764,5.801566542472764,5.801665181589201,5.797391582290059,5.801049858560756,5.796059799923493,5.796059799923493,5.794424505300469,5.794424505300469,5.800542129040735,5.800969005062397,5.800937155592739,5.800039113647859,5.804044798141448,5.795877996529033,5.795877996529033,5.804186154371467
2023-05-31,5.7942019721221225,5.800124999897085,5.8021665060716625,5.799212861639,5.799843170826258,5.803859219909284,5.800179320089445,5.800168072149535,5.803268609781598,5.8003559519638435,5.800971941134774,5.80031203772673,5.801606679802977,5.803714081521034,5.798513076994318,5.798513076994318,5.800772070347205,5.794834679113993,5.800074726002547,5.791868592722261,5.791868592722261,5.792355363967852,5.792355363967852,5.799212491414107,5.801847085455116,5.801819070511076,5.800198419749576,5.802208381333304,5.793534068856207,5.793534068856207,5.804999868817505
2023-06-01,5.806880393571428,5.8025174409172,5.804953255216124,5.7997857684398975,5.799843170826258,5.807147376734139,5.8031654008019835,5.8017095213913805,5.803419476832351,5.803093519818107,5.802103881823282,5.801069674205405,5.802164445457837,5.803714081521034,5.79550492360507,5.79550492360507,5.800723453559699,5.794240914684508,5.800229528734782,5.789192475586833,5.789192475586833,5.791533456916136,5.791533456916136,5.799784939505937,5.803908142089396,5.805288998131055,5.8037191700634,5.800402845504203,5.792231530979972,5.792231530979972,5.8057203673520785
2023-06-02,5.815323831500021,5.801393910860934,5.804567756162738,5.800229188836984,5.799843170826258,5.807340717015965,5.802878211624566,5.801883691073265,5.803400854612462,5.802692395216274,5.80310232015898,5.801069674205405,5.802722211112696,5.803714081521034,5.792541409893479,5.792541409893479,5.800787982384824,5.793472601636891,5.800204953731408,5.786551181727455,5.786551181727455,5.789130845254106,5.789130845254106,5.800228475493033,5.804648464042941,5.805650218871307,5.803727547458553,5.798627730519236,5.790298277348301,5.790298277348301,5.80627133986399
2023-06-05,5.816932578542301,5.8114250639156,5.813069575064375,5.814921507028296,5.814949374795499,5.813701248408445,5.81371226279444,5.814882883655095,5.8143282211667575,5.81405512409235,5.815547730491445,5.8151463533016665,5.815577767720367,5.814435146591736,5.812066213882991,5.812066213882991,5.8144714168823945,5.813159058288298,5.815014947593259,5.81183476410394,5.81183476410394,5.811876795410042,5.811876795410042,5.81492155003286,5.815487152390582,5.814368394969621,5.812698418407673,5.8133299076773435,5.812454033065255,5.812454033065255,5.814921226159258
2023-06-06,5.810182428910507,5.808547680311708,5.811392421717486,5.813289814585538,5.813415019364861,5.812628236363547,5.812271547545597,5.8129121917820425,5.813616452872724,5.812508962980437,5.814540891037081,5.813295124473651,5.814676007711354,5.813861004110959,5.808856937883403,5.808856937883403,5.8133658089151545,5.809929288044676,5.813398294120013,5.807143131309346,5.807143131309346,5.806897073331076,5.806897073331076,5.813290022694077,5.81412763379251,5.813474693426068,5.811172126722836,5.811369211730664,5.808181603754456,5.808181603754456,5.814820886495294
2023-06-07,5.7788281177733545,5.80949791704473,5.8125379081729545,5.81270242117782,5.812831925178051,5.814280312679647,5.812652929721999,5.812874982129749,5.8136942774384295,5.812723337012578,5.814539091437533,5.8131868787053715,5.814690753236976,5.813861004110959,5.805695286132847,5.805695286132847,5.813027335746726,5.807919494826343,5.812978116666707,5.803533517197283,5.803533517197283,5.804152194664219,5.804152194664219,5.8127023699343505,5.814646862868164,5.814371378116611,5.812450378566422,5.809441248555676,5.805816246210016,5.805816246210016,5.815469433607736
2023-06-08,5.784624893244937,5.810599471236406,5.813894595338693,5.8128657770524725,5.812831925178051,5.816150497115667,5.813477308110404,5.813433229143078,5.813754233433407,5.813580533739072,5.815249717577419,5.8135012139013185,5.815248518891836,5.813861004110959,5.802580551908343,5.802580551908343,5.8130021082357155,5.806776110761139,5.813044820026417,5.800705608916498,5.800705608916498,5.802194112213517,5.802194112213517,5.812865538378507,5.815727413428034,5.815753385956178,5.813536764804912,5.807545530425264,5.803907334511046,5.803907334511046,5.816097142285533
2023-06-09,5.789317790303086,5.808661438821093,5.813418851224029,5.813034397378745,5.812831925178051,5.8162854877327685,5.813241087521829,5.8135639319923476,5.813748181857995,5.813449489533127,5.815968036646951,5.8135012139013185,5.815806284546695,5.813861004110959,5.7995120389743695,5.7995120389743695,5.8130239941602815,5.805622222934175,5.81303423083806,5.7979144991111635,5.7979144991111635,5.799642720708107,5.799642720708107,5.813034176272161,5.816417203187515,5.81612307081599,5.812624109782933,5.805681576879574,5.801836777669188,5.801836777669188,5.81666148156543
2023-06-12,5.804683077672392,5.787455744097756,5.7888516387734335,5.791131094667958,5.791148392324167,5.789466510299172,5.790696290814253,5.7908678418369846,5.788868709228951,5.790670206861005,5.7917889095357635,5.791063107858636,5.791820268697549,5.788921194451127,5.786446090937533,5.786446090937533,5.789934409265318,5.789736081539563,5.791105526868977,5.788028174403596,5.788028174403596,5.7880378435524875,5.7880378435524875,5.7911312310767515,5.791507429732218,5.791334651275972,5.7902786941892375,5.787728952870163,5.788543937261331,5.788543937261331,5.789472830080201
2023-06-13,5.812008906649804,5.784626180434664,5.786691964212283,5.7903249171021915,5.790576398490208,5.787911590041743,5.788613320284791,5.788713273661178,5.788473873189577,5.788384548057397,5.791614710352121,5.789278021290635,5.791902060912971,5.788747163877661,5.783617006331741,5.783617006331741,5.789731749132394,5.787617654144949,5.790190078621034,5.784468780348861,5.784468780348861,5.783074589791017,5.783074589791017,5.790325682520633,5.78999440727974,5.789891902648626,5.788751600795752,5.7861673074168865,5.784713949127225,5.784713949127225,5.7896926905452695
2023-06-14,5.8210913119723955,5.784361725465627,5.786546723877017,5.789827903313033,5.790430280472643,5.7883036542017114,5.787716054724218,5.78848677641857,5.788508433663836,5.787704574705534,5.7917007573721015,5.789349337298098,5.792362829673165,5.788747163877661,5.780829904101354,5.780829904101354,5.789597974956736,5.785975607411688,5.790167170167795,5.781540313300018,5.781540313300018,5.780428414890743,5.780428414890743,5.789828541719172,5.790329659138262,5.789559033688005,5.787750993332019,5.784632448775434,5.782757409430149,5.782757409430149,5.790296151490634
2023-06-15,5.852489812053819,5.78553787778972,5.787952211580715,5.789761475419395,5.790430280472643,5.7902219052617125,5.788936101720579,5.788749958334833,5.788541629397319,5.78887756368021,5.792175780602381,5.789424458176929,5.792920595328025,5.788747163877661,5.778084161246325,5.778084161246325,5.7895662578124085,5.7848674590957705,5.790170806895051,5.7789985940654445,5.7789985940654445,5.778476994696927,5.778476994696927,5.789761956106827,5.79111258786261,5.791260171633977,5.788819009007557,5.783123977815092,5.780797862963391,5.780797862963391,5.7908965390625475
2023-06-16,5.835775146139644,5.785014440871839,5.788345037699296,5.789861431728164,5.790430280472643,5.791190756292382,5.789430412318915,5.788993987294589,5.788538990369583,5.789209092965944,5.792824572178629,5.789424458176929,5.793478360982884,5.788747163877661,5.775379164011655,5.775379164011655,5.7895666941038995,5.783916312572701,5.790170229562963,5.776489949239077,5.776489949239077,5.776354404358706,5.776354404358706,5.7898618404829705,5.791913278053532,5.79231982830706,5.78960263313491,5.781641501352302,5.7790424465927694,5.7790424465927694,5.79146451463988
2023-06-19,5.829504248311723,5.831332200030996,5.832440120078072,5.832397538426422,5.832465724322784,5.833035319116516,5.832751746047612,5.832806252437617,5.833032514599328,5.832844308711014,5.833021100678635,5.832838061235633,5.833084798560253,5.8332941991974785,5.832214039978305,5.832214039978305,5.832360919212039,5.830761878735406,5.8325408385496225,5.829131814868283,5.829131814868283,5.8295777396679265,5.8295777396679265,5.832397369023017,5.833394708036174,5.8333738046814965,5.833032623652303,5.833511670956735,5.8298745077296985,5.8298745077296985,5.833634317702817
2023-06-20,5.823193778038979,5.8303150992700585,5.8329150630952,5.831504168971899,5.831212711705428,5.834161028835802,5.8318788810089535,5.832239552949371,5.834406836046645,5.832083256518125,5.832764335019903,5.831959605712647,5.832469836123371,5.834496808385707,5.8287057790713686,5.8287057790713686,5.832622687921352,5.828056952519152,5.831400442036102,5.824355763158753,5.824355763158753,5.8257511329093195,5.8257511329093195,5.831503822607608,5.833436590887645,5.833114140303318,5.832021415476851,5.831285440037716,5.826555594802865,5.826555594802865,5.835647552465
2023-06-21,5.8098227532228615,5.83188275099234,5.8352328361722305,5.8329973150674475,5.832359679247593,5.837009297411825,5.834812149489297,5.835057286065437,5.83464577171948,5.835108078982476,5.834867613110428,5.8344741845019925,5.834231701882482,5.834496808385707,5.825249579218427,5.825249579218427,5.8330384386838245,5.827861149800935,5.832926314389156,5.822083407320246,5.822083407320246,5.825565209804452,5.825565209804452,5.83299635343934,5.83681580998615,5.836578909919379,5.834704824082324,5.829095898433021,5.826230960067803,5.826230960067803,5.836456107609419
2023-06-22,5.8280922859792526,5.831347937188657,5.835405554298591,5.83332491765773,5.832359679247593,5.837695603703281,5.835259058460987,5.8346077724105845,5.834532870449051,5.835209202411935,5.835741097046727,5.833839094215699,5.834789467537341,5.834496808385707,5.82184466785626,5.82184466785626,5.833171172217196,5.826629849362277,5.832684081466764,5.8190141165020925,5.8190141165020925,5.822236830172561,5.822236830172561,5.833324318187418,5.83691212922353,5.837583158253208,5.835755943505014,5.826942499461981,5.823359166690177,5.823359166690177,5.8369063388207225
2023-06-23,5.814190198701679,5.828218286635124,5.833900728839959,5.833266026414357,5.832359679247593,5.836797808456941,5.833556850708953,5.834290723722974,5.834512104847639,5.833711452455372,5.836226056115496,5.833839094215699,5.835347233192201,5.834496808385707,5.818490283886146,5.818490283886146,5.833182718964949,5.825056733023658,5.8327225360521515,5.81598476517688,5.81598476517688,5.818984907154254,5.818984907154254,5.833265560540693,5.837152769514115,5.836509424689871,5.833795672951773,5.824824704589617,5.821149354422889,5.821149354422889,5.837456055831334
2023-06-26,5.794841223862449,5.81079488484246,5.811953000514966,5.8135593863343535,5.8138351856150035,5.812556804783672,5.813407851013808,5.813322357837497,5.812563626320953,5.813556502037866,5.814212186829208,5.813757240115444,5.814503296192028,5.812763385051437,5.810949403698443,5.810949403698443,5.813042385993342,5.81213733753406,5.813785760191168,5.81037961243479,5.81037961243479,5.810177308263776,5.810177308263776,5.813559504205264,5.813954372230686,5.814017682770925,5.812820259670276,5.812265934420331,5.810779628105107,5.810779628105107,5.813175632384981
2023-06-27,5.812846146160786,5.810669924338621,5.812575773944322,5.813396766038545,5.813683276165165,5.8137845913822765,5.813278502470129,5.81251679009091,5.813711508975573,5.813123167430016,5.814691731165779,5.8129078546492225,5.815012722853254,5.8138813171097175,5.807756700672434,5.807756700672434,5.813899137065649,5.810388753388654,5.813452168658523,5.8067976842845574,5.8067976842845574,5.806259162250319,5.806259162250319,5.81339716116124,5.813785352645986,5.814473870214635,5.813306915494671,5.810373860069046,5.807812224696794,5.807812224696794,5.814958409209248
2023-06-28,5.816664649577992,5.8119634045175035,5.8141946928254615,5.814458581171975,5.81482112428822,5.81593120593653,5.8147087928227155,5.814386996766133,5.813855664509239,5.814683365422792,5.816355126477416,5.814800327999951,5.816770466657427,5.8138813171097175,5.804611375959794,5.804611375959794,5.814329262054162,5.8099995107849915,5.814830766202144,5.8047252216015615,5.8047252216015615,5.805363617002753,5.805363617002753,5.814458601753286,5.816222277725045,5.816491233758326,5.81499570246873,5.808513496009195,5.807173740057389,5.807173740057389,5.815670416192894
2023-06-29,5.814279738603629,5.810984866630485,5.81412180580298,5.8145232333729036,5.81482112428822,5.816402124316553,5.814755659621474,5.813920199607577,5.813760957402719,5.814683033582184,5.816960396069415,5.814183649178598,5.817328232312287,5.8138813171097175,5.80151272648712,5.80151272648712,5.814412203278194,5.808737946368206,5.814611913221995,5.801881806132811,5.801881806132811,5.802302622081561,5.802302622081561,5.814523500751675,5.816292708513238,5.817103918342205,5.8148554172322555,5.80668436974889,5.804464175982026,5.804464175982026,5.816139504055451
2023-06-30,5.830532619421111,5.808309347892654,5.813029923421216,5.814446204018525,5.81482112428822,5.815917369639494,5.813928972618697,5.813787875339967,5.813748233278286,5.813923132347296,5.8174276178525846,5.814183649178598,5.817885997967147,5.8138813171097175,5.79846005961431,5.79846005961431,5.814403609404713,5.807370544481543,5.814646656231035,5.799075390928541,5.799075390928541,5.799498068725139,5.799498068725139,5.814446496007258,5.816716593632433,5.816848573052737,5.81359280947515,5.804886015836501,5.802472493343939,5.802472493343939,5.816697491973821
2023-07-03,5.823016279659859,5.829759011000153,5.8312259539140605,5.830534911686328,5.830755967695748,5.831817829365357,5.8308276742903375,5.8313532680549125,5.830851236791625,5.831081813294777,5.831155224048045,5.831440682167958,5.831384982724703,5.830729577275923,5.827049310058184,5.827049310058184,5.830558305445825,5.828515706650626,5.8310031037217405,5.827404969718548,5.827404969718548,5.828243646065005,5.828243646065005,5.8305345483682,5.8319342977264705,5.83137606344929,5.830470774694138,5.828382438036943,5.828531680910572,5.828531680910572,5.8314508891761925
2023-07-04,5.823252950968629,5.829799234237375,5.831357592434222,5.829343453218036,5.8296159443021605,5.832483128227295,5.831333733122084,5.830401299741224,5.8294975982053225,5.8313565084168255,5.83059378333574,5.830191891766745,5.830878983758406,5.829507431325609,5.823617691479277,5.823617691479277,5.829059546254561,5.825584907057638,5.829804154904701,5.822886932815978,5.822886932815978,5.824086176194883,5.824086176194883,5.829343000200699,5.831583704481561,5.832431827500299,5.8315547263797605,5.826267812808539,5.824580509884038,5.824580509884038,5.830699354087007
2023-07-05,5.823489566277344,5.828757058401982,5.8309242980148115,5.828157072812138,5.828316205573572,5.832602661708457,5.829787691929917,5.829045973932905,5.829461051213015,5.829671067870626,5.829985659903019,5.8287320414778865,5.830168851568945,5.829507431325609,5.820236996615812,5.820236996615812,5.828491081940497,5.822858111783219,5.828468884054708,5.818411848440732,5.818411848440732,5.819773547843168,5.819773547843168,5.828156695665564,5.830792390587633,5.831496899495429,5.830423543959728,5.8241882139396,5.82097132561611,5.82097132561611,5.831232286411474
2023-07-06,5.832673920607848,5.826807609561754,5.83074543419401,5.828251154143616,5.828316205573572,5.833011802764203,5.829525582901169,5.829763125494736,5.829573716760796,5.829781428749821,5.830626936067169,5.8294691866898525,5.830726617223805,5.829507431325609,5.816906469782175,5.816906469782175,5.828415476040403,5.821549646628896,5.8286808589027554,5.815390334196594,5.815390334196594,5.817809019781257,5.817809019781257,5.828250484337176,5.8320260217178985,5.831795608035299,5.829340454283945,5.82214311952793,5.819243926718061,5.819243926718061,5.8319142611938775
2023-07-07,5.820735539315258,5.825528951957162,5.830995857789624,5.828437758078982,5.828316205573572,5.833839072770581,5.830423283891257,5.829981554391155,5.829577595262178,5.830599134472926,5.831363764931867,5.8294691866898525,5.831284382878664,5.829507431325609,5.8136253665067965,5.8136253665067965,5.828439679996796,5.820300876562505,5.82864720780028,5.812408137747338,5.812408137747338,5.815154099482072,5.815154099482072,5.828437087837764,5.83280177670902,5.833205643018417,5.830143713670455,5.820132015447822,5.8169091951162635,5.8169091951162635,5.832488703015477
2023-07-10,5.804622750405585,5.819140143723606,5.819584926745496,5.819888894808483,5.819932390412429,5.820159652878676,5.819691682038642,5.819907266332786,5.8198814023854615,5.819576581256952,5.820536102305876,5.820083453573027,5.820588860252642,5.8199618159797915,5.817397614326501,5.817397614326501,5.819847696986212,5.818380598835914,5.8199860456505785,5.816459911497224,5.816459911497224,5.816722584077393,5.816722584077393,5.819888884690077,5.820529082446963,5.820317658528037,5.82040388918484,5.818748926433378,5.817516235984245,5.817516235984245,5.820500449619809
2023-07-11,5.806549633469218,5.819269405302122,5.820444426128942,5.820220151503565,5.8201729980815875,5.821636653445896,5.819702580934008,5.820198911015082,5.820871138477903,5.819736961287581,5.821515892405388,5.820395070919989,5.8214912274102115,5.8208561337372595,5.814109222681379,5.814109222681379,5.820620383409177,5.817072412741605,5.820237893245131,5.813180012544795,5.813180012544795,5.813835617306131,5.813835617306131,5.820220143467558,5.8214491792335386,5.820982148686286,5.820301152448498,5.816795432492508,5.815129706028575,5.815129706028575,5.822122280738775
